geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Portugal,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,8,13,20,30,30,41,59,59,112,169,245,331,448,448,785,1020,1280,1600,2060,2362,2995,3544,4268,5170,5962,6408,7443,8251,9034,9886,10524,11278,11730,12442,13141,13956,15472,15987,16585,16934,17448,18091,18841,19022,19685,20206,20863,21379,21982,22353,22797,23392,23864,24027,24322,24505,25045,25351,25190,25282,25524,25702,26182,26715,27268,27406,27581,27679,27913,28132,28319,28583,28810,29036,29209,29432,29660,29912,30200,30471,30623,30788,31007,31292,31596,31946,32203,32500,32700,32895,33261,33592,33969,34351,34693,34885,35306,35600,35910,36180,36463,36690,37036,37336,37672,38089,38464,38841,39133,39392,39737,40104,40415,40866,41189,41646,41912,42141,42454,42782,43156,43569,43897,44129,44416,44859,45277,45679,46221,46512,46818,47051,47426,47765,48077,48390,48636,48771,,,
country/region,Portugal,driving,100,98.87,98.6,101.02,116.97,124.07,107.25,99.11,100.59,100.62,101.74,116.73,127.65,107.63,98.26,100.63,100.89,108.16,123.61,131.86,116.13,108.11,107.63,114.07,115.19,133.97,141.11,121.32,116.64,114,115.95,119.56,151.81,157.05,130.4,123.16,121.3,122.04,124.48,146.89,161,151.23,148.82,122.44,122.69,121.11,137.48,139.29,117.51,109.9,111.21,112.75,115.23,132.27,148.35,119.55,107.63,104.44,99.32,83.92,77.63,63.77,45.72,42.91,36.97,34.09,25.37,23.05,20.09,18.49,21.86,22.6,22.97,22.11,24.01,20.84,17.95,21.15,22.59,22.27,24.47,24.97,20.79,17.4,23.48,25.35,27.97,21.94,17.58,18.04,16.78,21.54,28.86,27.83,26.62,29.48,27.27,24.61,26.56,28.66,29.74,30.69,32.13,28.66,26.03,31.42,32.54,32.71,37.18,25.16,28.04,30.95,42.97,44.54,45.43,45.55,49.34,44.62,41.53,,,45.35,46.49,52.4,59.51,58.52,54.84,56.86,59.19,62.19,69.28,76.69,74.85,63.83,64.55,68.53,68.46,77.77,83.03,73.31,68.97,68.31,70.32,71.81,81.09,87.52,80.22,79.63,93.63,106.2,88.9,92.16,91.92,99.61,79.05,79.38,80.02,81.05,94.34,100.5,98.07,86.84,88.04,86.81,87.52,98.02,100.66,102.64,91.85,94.9,99.61,101.5,116.89,129.92,134.17,112.79,114.58,116.46,117.25,139.11,145.62,139.34,126.47,128.37
country/region,Portugal,walking,100,93.44,93.92,96.73,126.34,139.72,109.99,103.41,103.45,101.53,107.45,125.57,146.54,107.71,99.39,102.94,105.28,100.36,130.61,151.97,123.14,123.49,119.75,120.97,127.68,158.25,166.27,125.03,127.67,126.03,124.72,135.21,182.23,195.54,140.03,148.49,145.88,146.13,144.58,174.88,196.41,166.78,184.18,140.22,140.09,143.13,172.03,174.27,125.13,130.3,125.47,131.21,139.83,167.22,180.98,132.29,133.65,130.08,120.96,103.62,99.85,86.58,51.54,40.36,28.43,23.06,15.8,11.92,11.63,11.29,12.41,12.67,13.38,12.5,13.18,12.34,11.15,10.58,12.08,11.47,15.8,15.92,13.43,10.21,13.82,15.6,15.33,13.57,12.9,13.38,12.23,13.77,14.95,14.4,13.26,15.25,16.27,14.54,13.43,15.9,16.26,17.7,17.39,16.96,14.78,17.06,17.68,16.3,19.61,15.96,19.6,21.59,23.15,26.17,25.76,27.23,27.29,20.89,20.34,,,22.74,23.75,28.91,30.73,27.03,31.23,30.75,31.44,33.03,36.66,35.92,31.21,32.81,33.31,34.16,34.78,39.4,38.78,30.31,38.48,38.43,39.91,40.37,43.55,45.91,37.58,44.71,47.57,52.47,46.51,49.2,48.1,38.94,43.94,45.1,45.49,44.82,50.89,52.63,43.81,48.9,50.1,47.58,49.59,53.83,55.64,45.02,52.88,53.54,56.8,60.81,67.23,68.93,61.22,66.79,68.36,74.61,74.94,81.49,81.65,68.4,78.8,79.97
country/region,Portugal,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,-3,0,2,4,6,4,4,8,18,-2,0,4,2,0,-8,3,-1,2,3,0,3,-1,0,0,-1,-9,-27,-47,-62,-50,-54,-55,-67,-77,-81,-83,-74,-73,-74,-74,-75,-79,-83,-74,-72,-73,-70,-72,-78,-84,-72,-68,-67,-71,-81,-78,-86,-75,-68,-69,-69,-69,-72,-78,-69,-66,-67,-65,-68,-73,-77,-65,-63,-64,-60,-77,-71,-72,-58,-57,-56,-55,-58,-63,-68,-56,-54,-58,-56,-57,-57,-62,-44,-43,-43,-41,-44,-45,-49,-40,-39,-38,-36,-39,-41,-45,-29,-32,-32,-31,-33,-35,-38,-28,-23,-27,-35,-32,-35,-37,-28,-25,-26,-26,-28,-30,-34,-27,-26,-29,-26,-29,-32,-34,-24,-20,-19,-18,-22,-25,-29,-20,-18,-17,-16,-22,-26,-28,,
country/region,Portugal,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,3,3,6,4,5,12,0,4,6,10,7,3,9,7,7,8,7,4,6,11,17,26,28,23,-10,-33,-16,-20,-19,-36,-42,-48,-58,-42,-40,-42,-42,-39,-47,-59,-45,-36,-40,-35,-34,-44,-60,-39,-30,-27,-28,-45,-40,-83,-44,-33,-35,-34,-30,-40,-53,-44,-36,-38,-36,-33,-41,-50,-37,-31,-32,-19,-44,-33,-44,-27,-24,-23,-22,-19,-26,-36,-25,-21,-27,-22,-19,-21,-30,-22,-20,-19,-16,-15,-18,-27,-18,-17,-17,-12,-11,-14,-22,-8,-12,-12,-11,-10,-13,-19,-8,-2,-8,-14,-5,-16,-22,-13,-8,-11,-11,-10,-13,-19,-12,-7,-14,-10,-10,-13,-19,-12,-5,-5,-4,-4,-8,-15,-5,-2,-2,-3,-4,-8,-13,,
country/region,Portugal,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,-14,8,6,24,24,36,47,55,80,33,25,27,25,-5,-33,8,-3,15,14,14,27,-4,21,20,29,10,-10,-31,-58,-40,-44,-38,-53,-70,-71,-72,-59,-60,-59,-60,-63,-72,-80,-71,-68,-67,-57,-61,-78,-88,-69,-62,-58,-68,-70,-73,-79,-67,-61,-62,-64,-58,-63,-70,-66,-58,-52,-47,-54,-64,-69,-52,-50,-54,-42,-60,-54,-51,-40,-33,-21,-15,-29,-54,-48,-39,-28,-43,-36,-27,-10,-4,-1,0,4,13,5,14,19,12,18,31,32,23,13,-2,7,0,8,6,9,5,-5,8,21,92,36,7,19,8,3,0,12,16,16,31,24,27,16,23,16,12,11,19,24,22,30,33,29,44,43,51,46,44,50,49,56,46,,
country/region,Portugal,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,3,5,8,8,11,13,16,-3,-25,2,6,6,3,-1,4,1,5,5,5,7,1,0,0,-1,-11,-24,-33,-46,-51,-56,-57,-68,-73,-71,-74,-74,-74,-74,-75,-75,-74,-78,-78,-75,-76,-74,-75,-75,-82,-77,-74,-72,-78,-85,-77,-81,-80,-73,-73,-75,-73,-70,-75,-77,-74,-73,-73,-73,-71,-74,-73,-71,-72,-66,-81,-67,-67,-65,-64,-61,-62,-62,-62,-66,-63,-61,-63,-62,-60,-52,-57,-57,-56,-54,-54,-55,-48,-53,-55,-54,-52,-52,-51,-45,-50,-46,-47,-45,-45,-46,-39,-47,-47,-43,-56,-64,-51,-45,-46,-46,-44,-43,-44,-44,-39,-43,-45,-44,-48,-44,-44,-41,-44,-45,-42,-39,-39,-39,-34,-38,-41,-38,-37,-39,-38,-34,-37,,
country/region,Portugal,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,2,1,0,1,-28,-65,-13,0,1,1,0,3,3,2,2,2,2,1,2,1,0,-4,-11,-15,-23,-41,-48,-51,-57,-60,-55,-51,-62,-63,-63,-64,-63,-55,-53,-63,-64,-64,-64,-64,-55,-55,-64,-64,-63,-69,-84,-58,-56,-72,-62,-63,-63,-62,-49,-47,-60,-60,-60,-60,-59,-51,-45,-58,-58,-58,-57,-81,-46,-35,-52,-51,-51,-51,-49,-33,-32,-48,-48,-48,-48,-46,-26,-23,-42,-42,-42,-44,-42,-18,-15,-41,-39,-39,-39,-38,-10,-5,-35,-34,-34,-34,-33,-7,-2,-35,-35,-67,-71,-46,-6,5,-32,-32,-31,-32,-31,-1,5,-33,-32,-40,-32,-31,-4,5,-33,-31,-31,-31,-30,-3,3,-32,-32,-31,-31,-30,-3,3,,
country/region,Portugal,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,0,0,-1,-1,-2,-3,-4,3,16,2,0,-1,1,2,0,0,0,0,-1,-1,0,1,0,1,4,9,13,15,22,24,24,30,36,26,22,32,33,32,33,36,25,22,33,33,33,33,36,25,23,33,32,30,35,46,26,23,37,31,32,33,35,22,20,32,31,30,30,33,23,19,30,27,29,27,43,22,17,26,25,24,25,27,18,14,25,25,25,24,26,14,10,21,21,20,21,21,10,7,19,19,18,18,18,8,6,16,17,16,16,17,8,7,16,13,19,26,20,8,4,15,15,14,14,14,5,4,14,13,16,15,14,7,4,13,12,11,12,12,4,1,11,11,11,11,11,3,1,,
