geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Ukraine,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,7,14,14,16,29,47,73,73,97,145,196,310,356,475,548,645,794,897,1072,1225,1308,1319,1462,1668,1892,2203,2511,2777,3102,3372,3764,4161,4662,5106,5449,5710,6125,6592,7170,7647,8125,8617,9009,9410,9866,10406,10861,11411,11913,12331,12697,13184,13691,14195,14710,15232,15648,16023,16425,16847,17330,17858,18291,18616,18876,19230,19706,20148,20580,20986,21245,21584,21905,22382,22811,23204,23672,24562,24895,25385,25981,26542,27101,27599,28077,28479,29015,29706,30415,31177,31851,32536,33209,33986,34833,35755,36615,37361,38056,38901,39852,40854,41975,42932,43856,44538,45254,45924,46821,47705,48628,49468,50053,50622,51457,52285,53116,53941,54647,55285,55931,56779,57640,58466,59333,60077,60767,,,
country/region,Ukraine,driving,100,104.63,110.48,106.39,111.8,95.55,94.31,102.26,107.91,108.29,106.03,110.47,98.07,95.04,103.26,106.53,105.46,102.67,114.02,95.95,96.06,103.67,111.17,102.51,101.51,108.61,98.27,96.45,104.5,111.6,114.06,115.46,130.95,108.1,105.35,108.7,113.54,116.4,114.54,121.01,106.91,103.98,107.55,112.16,113.88,114.67,123.43,104.01,97.97,107.47,113.7,112.97,118.39,130.33,108.19,94.1,107.63,111.75,117.72,112.55,110.81,86.44,81.77,91.14,92.99,82.7,78.13,77.21,60.22,55.34,63.26,63.45,64.72,68.26,71.84,59.49,61.03,59.44,59.29,59.66,60.86,62.71,54.31,59.03,58.51,64.05,61.8,64.3,64.78,54.75,57.59,64.68,65.56,66.23,68.98,70.43,52.23,47.29,61.87,68.21,71.41,76.66,77.47,65.65,68.41,75.48,82.54,86.13,92.47,79.3,73.36,81.53,84.83,87.74,88.8,87.5,97.32,82.41,87.37,,,118.86,107.25,114.1,96.11,98.6,110.88,116.14,115.67,124.71,127.64,102.77,111.77,118.66,117.58,116.71,121.01,118.86,97.88,108.4,118.74,123.44,126.67,129.59,152.38,121.77,117.09,133.75,135.27,138.71,140.82,148.86,121.15,127.13,134.75,140.64,140.82,142.05,152.6,127.1,134.69,142.72,154.62,162.48,165.68,193.02,151.57,139.22,172.52,167.9,169.29,162.26,173.67,147.11,165.17,165.02,172.21,177.67,170.22,193.59,159.85,162.55,162.04,171.44
country/region,Ukraine,walking,100,100.93,107.14,99.31,104.36,90.34,82.38,100.13,105.22,98.49,101.26,110.18,103.79,89.19,103.64,104.42,97.56,101.68,104.36,103.08,89.55,102.65,102.65,96.44,99.15,98.72,96.17,89.52,104.29,109.65,110.52,116.99,133.1,115.13,100.66,112.72,117.5,119.22,117.24,118.93,119,89.97,100.16,112.76,110.48,109.24,120.46,111.58,93.4,100.66,117.61,115.22,119.64,123.35,116.4,102.37,93.22,114.1,105.51,117.29,106.53,78.91,65.03,80.62,75.4,67.77,66.52,63.78,48.24,39.99,45.87,47.01,50.16,52.58,53.66,51.41,50.97,44.44,43.23,43.38,47.8,49.07,43.62,45.55,46.95,49.64,50.22,51.23,49.21,43.49,43.96,50.87,47.76,45.88,47.12,49.07,38.97,35.34,42.41,49.23,53.77,56.18,58.27,48.15,45.76,56.84,59.83,63.34,59.13,58.6,52.03,55.73,59.52,63.49,58.38,58.13,65.76,61.43,67.13,,,84.28,73.86,80.99,79.6,73.79,82.53,84.49,86.57,87.97,89.62,79.48,78.77,83.67,87.27,89.92,86.61,91.29,72.81,82.52,95.27,99.64,99.69,107.52,109.93,99.75,90.32,98.19,116.13,115.95,113,113.62,97.44,95.32,114.93,117.93,118.1,116.83,114.99,101.45,99.14,118.75,124.31,137.51,129.44,135.64,115.34,102.37,125.6,147.04,146.19,134.84,129.32,116.57,127.55,146.97,143.88,170.48,157.11,152.04,129.66,122.8,147.52,156.98
country/region,Ukraine,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,3,7,4,4,8,0,-5,3,5,3,2,8,6,1,7,11,14,16,21,24,8,6,5,6,-3,-10,-18,-6,-23,-33,-37,-42,-52,-62,-49,-50,-49,-48,-50,-54,-56,-49,-51,-49,-49,-50,-54,-56,-49,-46,-46,-46,-49,-55,-57,-45,-48,-43,-43,-42,-55,-75,-64,-50,-44,-41,-43,-49,-56,-41,-37,-36,-34,-46,-50,-50,-39,-38,-37,-37,-35,-42,-40,-23,-25,-18,-25,-23,-22,-25,-16,-18,-17,-16,-20,-22,-23,-18,-18,-13,-16,-19,-24,-19,-9,-9,-7,-6,-5,-7,-9,-7,-2,0,0,-5,-11,-9,1,1,3,-1,-4,-9,-10,-1,1,3,4,-2,-10,-12,-8,2,5,1,-4,-9,-10,2,2,5,5,0,-7,-10,,
country/region,Ukraine,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,6,4,6,7,2,-3,5,6,5,5,7,6,2,7,11,14,14,21,18,1,7,9,12,6,4,-1,9,4,-4,-11,-14,-20,-30,-22,-26,-24,-25,-26,-27,-30,-26,-28,-26,-27,-25,-27,-28,-27,-21,-23,-23,-23,-28,-29,-23,-25,-18,-15,-10,-23,-56,-43,-29,-22,-18,-17,-22,-29,-19,-16,-13,-8,-18,-24,-22,-17,-15,-12,-11,-6,-10,-10,-6,-7,-1,-6,-2,0,-2,-1,-2,1,2,2,0,0,-3,-2,4,1,0,-4,1,2,3,6,8,12,12,7,2,8,12,12,10,6,8,11,12,14,10,9,6,6,8,11,14,14,11,5,2,1,12,13,11,8,5,6,11,13,13,14,11,6,5,,
country/region,Ukraine,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,5,16,11,2,12,-12,-14,3,12,8,2,19,9,-4,15,24,26,17,25,32,31,16,9,30,11,1,-15,5,1,12,22,1,-16,-44,-26,-23,-12,-1,-8,0,-4,-13,-23,-14,-7,-12,-10,-17,-17,-10,-3,2,-15,-16,-21,-7,-20,-14,-7,-11,-17,-17,-8,-12,-2,11,0,-5,-25,-2,13,20,17,15,9,-3,2,4,0,1,5,25,27,50,4,28,8,13,29,16,26,21,25,34,16,28,20,13,7,32,22,15,1,15,23,26,36,45,39,65,73,82,53,64,67,51,58,40,54,49,63,60,49,60,52,46,54,65,76,63,81,75,82,59,77,75,57,69,66,73,49,58,70,63,76,51,,
country/region,Ukraine,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,8,7,7,8,2,-1,5,8,7,6,9,7,3,7,11,14,14,18,16,-8,9,8,10,1,-2,-12,-6,-14,-24,-29,-35,-39,-53,-48,-49,-46,-45,-45,-43,-45,-48,-51,-49,-47,-47,-45,-48,-49,-47,-46,-45,-47,-47,-49,-46,-49,-47,-45,-44,-48,-59,-64,-51,-46,-42,-43,-42,-51,-44,-40,-38,-36,-46,-43,-43,-42,-41,-40,-39,-36,-34,-32,-36,-33,-28,-33,-29,-22,-26,-29,-29,-27,-24,-26,-20,-21,-26,-25,-18,-20,-20,-22,-16,-16,-13,-10,-8,-7,-1,-6,-22,-8,-4,-4,-7,-6,-7,-7,-5,-2,-4,-6,-4,-5,-8,-5,-2,0,-3,-4,-8,-20,-3,0,-2,-5,-4,-4,-6,-6,-4,-1,-4,-2,-5,,
country/region,Ukraine,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,7,8,7,7,5,7,3,9,9,8,8,8,12,9,11,10,10,9,6,7,-56,9,9,-3,-8,1,2,-14,-22,-32,-35,-37,-28,-31,-43,-45,-45,-46,-45,-31,-27,-45,-46,-46,-47,-46,-33,-29,-46,-48,-47,-47,-46,-34,-31,-45,-46,-46,-47,-47,-38,-41,-77,-47,-45,-44,-43,-29,-28,-42,-41,-40,-41,-66,-32,-22,-40,-40,-40,-40,-38,-27,-13,-59,-32,-31,-32,-30,-8,-2,-29,-28,-29,-28,-27,-5,2,-26,-24,-23,-26,-23,-8,4,-23,-22,-22,-22,-22,-2,2,-59,-21,-22,-22,-22,-1,8,-22,-21,-21,-23,-22,-1,8,-24,-23,-23,-23,-23,-5,4,-56,-22,-23,-24,-24,-3,6,-27,-27,-25,-25,-24,-3,4,,
country/region,Ukraine,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-1,-2,-1,-1,-1,0,1,-1,-2,-2,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,9,-3,-2,-1,2,1,2,4,6,9,10,13,8,10,16,16,16,15,17,8,7,16,17,16,16,17,8,7,16,16,14,13,16,8,7,14,15,15,15,17,10,7,21,15,13,13,14,6,7,13,11,11,10,15,5,3,12,12,12,12,12,3,1,11,10,8,9,9,2,1,8,8,8,7,8,1,0,8,8,6,7,7,3,1,6,5,4,3,3,-5,-6,7,1,1,1,1,-4,-5,2,2,1,1,1,-4,-5,2,1,1,0,0,-6,-7,5,0,-1,0,1,-4,-6,1,1,0,0,0,-6,-6,,
