geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Vietnam,confirmed_cases,0,2,2,2,2,2,2,2,2,2,6,6,8,8,8,10,10,13,13,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,30,30,31,38,39,47,53,56,61,66,75,85,91,94,113,123,134,141,153,163,174,188,203,212,218,233,237,240,241,245,249,251,255,257,258,262,265,266,267,268,268,268,268,268,268,268,268,270,270,270,270,270,270,270,270,270,271,271,271,271,288,288,288,288,288,288,288,312,314,318,320,324,324,324,324,324,325,325,326,327,327,327,328,328,328,328,328,328,328,328,329,331,332,332,332,332,333,334,334,334,334,335,342,349,349,349,349,349,352,352,353,355,355,355,355,355,355,355,355,355,369,369,369,369,370,370,372,373,373,381,381,382,382,383,384,,,
country/region,Vietnam,driving,100,104.96,108.67,107.09,121.07,130.4,123.99,122.77,120.96,103.91,70.68,56.81,86.48,125.17,153.73,162.96,149.42,137.38,129.97,127.24,107.57,95.5,92.32,92.22,92.86,99.42,105.93,100.68,100.11,103.18,103.9,109.86,122.23,116.4,102.65,97.81,97.44,98.03,99.91,109.38,116.08,105.12,99.68,98.72,96.6,98.42,109.4,121.78,106.65,95.18,93.59,95.46,97.22,106.24,100.88,91.71,81.57,81.99,80.38,76.95,81.5,84.18,78.15,76.46,71.83,69.91,69.79,72.95,74.29,69.43,65.78,65.91,63.38,63.02,62.06,56.53,54.43,53.34,50.55,43.66,43.27,41.82,41.01,42.45,44.08,44.9,44.87,45.84,47.82,46.42,45.59,46.78,48.57,54.63,56.93,57.54,58.19,58.25,58.33,57.64,60.04,64.88,70.48,75.17,74.14,78.11,85.93,125.94,115.6,108.03,107.64,100.71,91.07,89.48,90.36,92.41,103.68,114.84,103.08,,,89.86,95.64,109.9,120.71,102.39,92.55,90.04,90.5,93.62,107.46,117.66,98.95,88.63,90.88,90.99,95.06,111.45,122.7,104.93,91.29,93.6,91.53,94.94,113.68,124.98,105.49,94.82,93.83,93.89,100.92,116.72,120.81,100.62,98,95.35,96.95,100.2,115.49,123.06,104.91,96.79,96.34,95.89,101.85,119.95,129.92,108.38,99.81,100.33,102.09,103.56,119.65,126.91,111.58,104.6,103.92,106.3,111.49,131.09,142.37,121.57,112.08,116.71
country/region,Vietnam,walking,100,104.44,108.2,107.49,116.63,124.02,117.43,117.82,114.65,101.84,80.34,73.08,84.59,111.85,132.54,139.7,126.81,119.5,115.27,113.08,100.13,93.1,93.21,94.87,95.51,98.7,103.37,102.77,104.88,104.84,107.65,108.32,122.17,115.14,105.98,99.9,100.42,100.87,102.83,107.32,115.79,104.8,101.27,99.19,98.67,100,108.48,114.3,104.05,97.97,94.05,96.56,99,105,99.66,91.76,83.21,85.85,82.58,82.65,83.18,86.35,77.62,76.35,70.34,68.5,68.85,71.51,72.24,67.33,65.01,64.19,60.87,61.18,59.87,56.36,53.06,51.81,48.66,45.43,46.67,43.79,43.99,44.22,45.12,45.84,45.94,46.74,48.89,48.27,46.31,47.65,48.82,53.42,56.38,57.43,58.28,58.35,59.5,57.05,59.06,61.25,66.31,72.32,70.59,73.09,78.36,98.16,95.04,90.82,91.44,88.96,86.78,87.52,88.51,89.33,98.88,109.92,97.73,,,87.72,96.73,107.53,122.15,101.21,94.33,90.18,91.51,94.32,108.15,121.62,99.9,90.26,92.22,93.54,96.86,111.23,125.5,103.1,91.92,95.16,93.35,97.12,115.35,129.73,105.76,96.84,95.61,95.57,102.64,120.33,126.84,101.56,101.45,101.31,100.99,104.05,117.62,131.52,108.07,100.98,100.17,99.62,104.75,122.7,135.33,111.39,104.61,104.93,107.43,107.36,124.6,136.03,115.23,110.85,110.22,113.41,115.84,133.81,149.04,126.31,118.19,121
country/region,Vietnam,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,-9,-9,-11,-9,-12,-7,-7,-9,-7,-10,-10,-11,-6,-5,-5,-8,-12,-14,-11,-3,-7,-4,-12,-15,-14,-18,-15,-18,-19,-18,-24,-24,-26,-21,-23,-26,-23,-27,-29,-34,-35,-45,-52,-50,-52,-61,-67,-63,-65,-67,-60,-61,-60,-61,-58,-59,-64,-60,-58,-57,-54,-51,-53,-53,-48,-50,-49,-44,-39,-34,-34,-27,-26,-18,-24,-26,-30,-30,-28,-29,-27,-27,-21,-20,-19,-19,-22,-23,-21,-17,-15,-15,-18,-22,-18,-20,-15,-15,-14,-21,-20,-20,-21,-16,-14,-10,-15,-20,-18,-22,-11,-10,-11,-14,-19,-19,-13,-8,-13,-15,-13,-14,-12,-15,-9,-8,-11,-11,-14,-13,-16,-10,-9,-13,-13,-13,-12,-16,-8,-7,-10,-9,-10,-11,-12,-4,-1,-4,,
country/region,Vietnam,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-7,-7,-4,-9,-10,-9,-3,-6,-5,-4,-9,-9,-8,-3,-3,-5,-6,-15,-8,-5,4,2,-5,-5,-9,-10,-12,-9,-10,-10,-13,-18,-17,-14,-12,-15,-11,-12,-17,-17,-18,-20,-29,-27,-19,-39,-42,-43,-42,-44,-36,-34,-39,-38,-36,-33,-40,-37,-31,-34,-30,-30,-28,-30,-26,-26,-29,-29,-29,-21,-22,-16,-13,-9,9,0,-1,-5,-1,1,1,1,1,6,7,10,9,1,5,5,11,9,9,5,3,5,7,8,8,2,7,1,4,4,8,12,8,7,3,2,9,13,9,9,6,-1,8,8,4,3,7,10,6,5,6,11,7,9,10,6,8,3,8,1,5,8,2,0,4,10,5,8,10,3,5,8,13,10,,
country/region,Vietnam,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-9,-7,-8,-9,-11,-10,-11,-6,-2,-5,-8,-9,-7,-9,-2,-4,-10,-17,-12,-9,-12,-4,-6,-11,-12,-13,-15,-21,-16,-12,-18,-22,-22,-19,-24,-21,-15,-18,-21,-22,-25,-33,-33,-28,-31,-41,-44,-43,-49,-47,-38,-38,-39,-39,-38,-43,-46,-40,-36,-37,-34,-35,-39,-35,-28,-32,-34,-34,-36,-35,-30,-21,-19,-12,-11,-17,-30,-33,-34,-36,-36,-31,-32,-34,-28,-26,-29,-32,-28,-28,-26,-22,-23,-28,-26,-25,-25,-27,-20,-24,-25,-28,-27,-26,-26,-17,-22,-25,-26,-28,-21,-20,-15,-17,-22,-26,-20,-18,-22,-22,-19,-19,-21,-21,-18,-18,-16,-15,-18,-19,-18,-18,-16,-16,-17,-18,-20,-22,-19,-17,-14,-13,-15,-18,-17,-14,-12,-9,,
country/region,Vietnam,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,-11,-11,-9,-12,-15,-12,-9,-12,-10,-9,-11,-13,-9,-5,-5,-9,-10,-17,-14,-9,-9,-11,-15,-15,-17,-21,-21,-21,-23,-23,-24,-28,-30,-27,-27,-32,-29,-29,-31,-35,-35,-41,-49,-48,-47,-59,-67,-64,-64,-67,-61,-59,-60,-60,-59,-58,-64,-61,-56,-57,-54,-54,-53,-56,-51,-51,-52,-51,-47,-41,-41,-36,-30,-20,-13,-27,-20,-10,-10,-8,-8,-11,-8,-5,-3,-1,1,-5,-6,-3,1,-1,-2,-3,-5,-7,-3,-4,-2,-8,-3,-7,-6,-2,-2,1,-4,-2,-3,-8,-1,0,-2,-3,-4,-8,-7,-2,-6,-8,-6,-2,-5,-8,-3,-3,-6,-5,-4,-5,-9,-3,-2,-6,-5,-3,-6,-10,-4,-3,-4,-4,-1,-6,-5,0,2,1,,
country/region,Vietnam,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-7,5,7,7,5,-5,-3,-5,6,9,8,7,-3,-2,-3,12,14,11,11,3,4,-2,10,13,11,8,-2,0,-5,8,8,7,5,-4,-3,-7,4,6,3,-1,-12,-15,-20,-11,-11,-23,-58,-36,-33,-32,-25,-23,-23,-24,-30,-29,-30,-23,-19,-19,-16,-25,-23,-22,-14,-12,-12,-10,-19,-16,-13,-3,0,-1,-48,-58,-34,-9,5,9,9,8,-2,-1,-2,14,17,16,14,4,2,-1,17,21,18,16,7,4,0,17,23,22,19,7,6,0,20,24,22,19,8,6,-1,22,24,21,20,7,5,-3,19,23,22,18,6,4,-3,17,19,18,14,2,-1,-7,14,17,15,12,1,-1,-6,12,14,13,10,-1,-2,-7,,
country/region,Vietnam,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,6,4,3,7,7,6,5,5,3,2,6,6,5,5,5,5,2,5,7,6,6,6,4,3,8,9,9,8,8,7,5,9,11,11,9,9,8,7,12,15,16,15,14,16,23,22,23,22,20,19,17,15,20,21,20,20,18,16,13,18,18,16,15,15,13,10,15,15,13,11,9,5,8,16,13,7,7,6,5,3,7,8,7,5,5,3,1,5,7,7,4,4,3,1,5,7,7,5,3,3,1,5,6,5,4,3,2,1,4,6,6,4,4,3,0,4,7,7,4,3,2,0,4,5,6,4,4,2,0,4,6,6,4,4,2,1,5,6,6,4,3,2,0,4,5,4,,
