geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Denmark,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,6,11,11,24,24,37,92,264,444,617,804,836,875,933,1025,1116,1225,1337,1420,1514,1572,1718,1862,2023,2200,2366,2564,2755,3039,3290,3573,3946,4269,4561,4875,5266,5597,5830,6014,6191,6369,6513,6706,6876,7074,7268,7437,7580,7711,7891,8108,8271,8408,8643,8773,8896,9049,9206,9356,9509,9605,9721,9868,10019,10136,10281,10416,10517,10627,10711,10789,10865,10911,10989,11056,11125,11166,11242,11315,11380,11428,11487,11559,11586,11627,11680,11712,11793,11833,11869,11899,11934,11971,12011,12075,12124,12148,12162,12201,12216,12235,12299,12339,12393,12417,12450,12494,12544,12591,12591,12591,12727,12761,12815,12836,12875,12875,12875,12951,12968,12994,13015,13032,13032,13033,13079,13089,13101,13117,13147,13147,13147,13238,13262,13293,13325,13374,13374,13377,13466,,,
country/region,Denmark,driving,100,103.67,105.55,104.16,110.4,105.47,103.52,102.37,104.12,107.02,107.19,112.43,106.45,99.5,100.78,103.15,106.05,107.95,121.58,114.3,110.32,105.32,107.72,108.5,107.35,114.06,105.43,93.99,103.42,107.14,108.02,110.03,113.19,104.27,98.93,102.21,107.19,110.27,112.79,118.37,109.78,103.25,103.9,110.44,110.13,112.25,124.22,116.13,107.98,103.48,108.13,109.36,110.75,118.81,113.75,104.49,101.64,100.99,90.37,67.62,66.97,62.05,56.49,62.62,58.82,55.46,59.78,60.23,56.59,55.81,59.21,60.48,62.93,64.33,66.46,62.57,59.38,64.61,70.8,69.53,69.08,72.34,67.84,75.49,84.67,86.89,89.81,74.33,74.66,71.32,71.54,73.58,77.88,80.32,82.37,85.22,80.85,84.05,85.69,88.88,91.11,93.2,92.28,85.8,85.75,86.22,89.35,88.06,90.64,94.39,87.7,95.53,94.7,98.29,100.29,107.21,100.57,100.51,100.3,,,105.15,106.35,108.96,97.96,101.08,109.09,114.29,125.43,117.87,118.69,107.79,107.6,113.64,116.55,118.56,123.45,140.01,126.84,121.05,130.81,129.2,129.04,130.41,123.57,119.95,122.41,126.87,130.47,133.62,135.67,144.15,133.6,133.5,139.05,144.59,147.37,147.93,153.01,140.69,140.27,148.75,153.93,161.63,162.65,172.59,167.11,155.89,162.66,171,175.7,173.45,177.51,181.48,162.26,174.58,178.71,182.82,178.11,183.11,198.91,172.33,184.93,187.02
country/region,Denmark,transit,100,98.09,98.22,99.55,111.53,108.82,102.06,96.41,99.1,99.58,103.12,114.83,111.8,98.21,100.76,105.78,108.27,111.65,127.94,120.71,115.79,103.61,102.2,107.19,102.62,115.24,112.3,101.45,103.7,107.76,103.61,105.5,114.41,112.56,107.51,105.58,111.99,114.15,122.5,130.37,124.55,106.04,102.94,104.58,106.09,104.81,120.99,120.91,105.83,98.93,102.88,101.65,103.03,115.12,109.95,97.29,93.95,91.14,77.56,48.7,45.07,39.65,33.91,32.69,28.17,25.76,29.16,27.97,27.14,27.42,26.07,26.51,26.33,27.01,27.21,28.69,27.39,27.76,29.02,28.55,29.55,28.34,31.71,33.54,34.78,35.29,35.24,33.76,34.54,32.59,34.4,35.26,34.36,37.09,37.28,40.06,38.39,42.4,41.87,43.19,42.56,45.63,44.02,43.87,45.5,42.76,43.49,41.71,44.71,47.39,44.9,48.91,49.22,48.86,48.86,51.43,52.11,51.12,49.92,,,54.15,52.96,55.15,53.99,56.1,56.05,58.4,58.45,60.1,58.76,56.17,57.68,63.46,64.09,61.85,64.8,72.74,70.7,66.9,72.45,72.1,69.43,69.25,70.97,68.56,71.71,72.93,71.82,71.76,73.08,82.71,76.36,76.43,81.27,85.02,88.71,86.05,90.19,79.68,82.23,92.05,93.44,94.73,95.75,98.57,93.59,90.47,98.77,102.14,105.69,102.07,102.12,98.24,93.9,100.11,100.82,104.75,98.54,100.8,101.33,94.54,101.56,105.81
country/region,Denmark,walking,100,99.31,104.04,107.99,131.4,126.32,96.4,102.74,104.03,108.79,106.78,133.24,133.19,89.04,97.29,105.64,112.5,115.06,146.15,140.82,104.73,105.01,106.31,111.81,110.86,131.5,131.07,77.13,101.2,104.24,104.43,119.29,141.38,125.1,81.17,97.36,107.58,117.17,120.13,145.54,123.99,88.97,100.38,98.78,107.83,115.52,147.94,135.36,96.3,104.5,106.18,111.64,115.88,137.78,143.34,90.9,97.37,93.53,91.86,54.89,62.04,66.91,46.67,55.9,49.84,45.91,56.3,54.85,59.29,50.87,52.11,53.17,56.91,58.8,63.98,64.24,50.9,54.27,60.88,54.62,53.2,58.8,64.62,72.24,80.21,81.1,80.84,72.01,73.72,65.98,69.45,60.65,66.49,70.92,74.24,81.08,82.95,79.49,83.64,86.29,88.04,90.22,88.08,87.26,75.37,75.19,82.19,69.03,68.65,84.29,80.43,86.44,87.77,90.13,91.81,100.04,101.83,102.64,83.63,,,92.24,91.64,93.69,84.3,76.44,84.31,99.39,111.33,112.02,109.97,102.32,75.32,100.54,107.66,105.52,111.57,130.98,130.04,112.14,112.37,119.83,119.07,112.55,113.12,114.2,98.14,113.47,116.42,122.15,120.1,135.95,131.01,109.02,127.99,131.45,135.26,132.96,137.3,126.45,107.49,133.15,141.36,151.16,148.77,159.24,150.2,119.42,147.18,146.28,162.24,163.64,157.67,137.62,121.88,154.51,166.11,173.3,169.35,162.42,170.6,141.54,182.99,184.3
country/region,Denmark,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-7,-3,1,0,1,1,-6,1,-2,-3,-2,2,17,10,21,11,10,9,10,7,10,11,5,3,5,-11,-28,-31,-33,-24,-25,-41,-39,-44,-48,-38,-36,-36,-37,-36,-39,-43,-37,-33,-23,-32,-34,-35,-38,-22,-15,-13,-9,-40,-60,-31,-36,-56,-15,-23,-23,-26,-33,-21,-14,-15,-18,-18,-25,-29,-22,-20,-20,-26,-28,-29,-34,-20,-21,-22,-22,-12,-56,-22,-17,-16,-21,-20,-19,-25,-30,-22,-13,-9,6,-38,-7,-17,-15,-5,-4,-6,-2,2,-3,-20,-31,15,5,10,-37,-1,0,5,4,2,4,-1,-6,7,11,11,8,9,-1,-7,6,14,13,10,12,1,-6,3,15,23,20,20,6,-6,9,22,23,22,19,3,0,12,,
country/region,Denmark,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-7,-1,1,0,-1,1,-3,-2,-1,-3,-2,1,1,-4,-7,-5,-5,-5,-3,-3,-2,-8,-5,-4,5,22,-7,-9,-24,-14,-4,-21,-20,-22,-21,-25,-20,-18,-18,-17,-18,-14,-22,-18,-4,-12,-13,-10,-8,-12,-5,4,11,-16,-36,4,-20,-30,4,-5,-4,-6,-5,-12,-5,-2,-4,-3,-5,-3,-12,-9,-6,-9,-1,0,0,-7,-2,0,2,17,-30,11,1,1,1,1,1,-2,0,-6,-3,3,15,-21,2,-1,-8,-1,0,0,4,9,12,-11,-16,22,9,17,-25,14,-5,2,4,2,4,0,0,-2,5,8,5,5,0,1,-2,5,8,4,8,0,1,-2,4,13,7,8,-1,-2,-3,5,6,3,3,-4,-1,-3,,
country/region,Denmark,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-33,0,9,12,-3,15,-24,-9,12,-4,1,21,23,-17,-5,28,9,16,30,11,47,-7,14,-6,25,-16,2,86,-8,50,38,11,104,64,85,49,54,61,67,91,96,79,35,53,70,13,11,32,59,118,161,167,131,188,172,50,123,107,65,58,95,127,121,127,126,142,137,171,117,123,80,55,99,15,11,68,54,106,83,96,77,150,226,173,78,62,42,82,77,57,38,33,32,103,172,337,144,121,15,107,156,90,152,200,209,235,372,202,133,71,143,55,87,99,126,115,112,106,117,170,219,237,205,206,127,91,136,163,267,244,288,288,233,102,185,127,177,224,158,66,90,184,220,245,288,187,192,178,,
country/region,Denmark,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-5,-3,-1,-2,-1,-1,-4,0,2,1,0,2,6,5,5,1,-1,1,-1,-2,7,-1,-3,-7,-10,-36,-48,-36,-50,-52,-55,-61,-58,-62,-55,-60,-60,-60,-59,-59,-61,-56,-60,-59,-54,-58,-61,-61,-53,-49,-52,-51,-51,-62,-65,-52,-47,-65,-53,-51,-50,-50,-43,-43,-42,-40,-40,-40,-46,-40,-45,-44,-39,-45,-44,-46,-40,-35,-37,-35,-35,-31,-51,-27,-33,-35,-36,-33,-35,-39,-37,-41,-32,-26,-18,-42,-44,-28,-36,-27,-22,-24,-22,-18,-7,-12,-35,-14,-17,-18,-40,-23,-21,-21,-18,-19,-21,-21,-14,-13,-14,-12,-12,-16,-20,-16,-16,-16,-10,-10,-11,-14,1,-15,-17,-17,-14,-15,-18,-11,-15,-21,-18,-16,-16,-24,2,-7,,
country/region,Denmark,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,-6,-2,-1,-1,-2,-3,-3,0,2,3,3,3,2,0,1,2,2,2,2,1,1,-2,0,0,-1,-28,-44,-16,-22,-50,-52,-54,-55,-56,-27,-28,-55,-55,-55,-55,-55,-28,-28,-54,-53,-54,-55,-55,-25,-23,-59,-59,-60,-82,-82,-23,-23,-84,-49,-48,-47,-45,-14,-14,-41,-39,-39,-39,-40,-13,-16,-39,-37,-38,-39,-49,-14,-9,-35,-33,-33,-33,-78,-6,-5,-32,-31,-30,-30,-31,-8,-7,-25,-22,-22,-77,-60,2,-3,-24,-20,-19,-19,-18,13,5,-77,-19,-19,-20,-63,4,6,-19,-18,-18,-19,-18,10,13,-18,-17,-17,-18,-19,6,8,-21,-19,-18,-19,-19,5,3,-29,-29,-29,-31,-32,-5,-4,-42,-41,-40,-40,-41,-3,-5,,
country/region,Denmark,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,0,1,1,0,-1,0,0,0,0,0,0,0,-1,0,1,2,2,12,16,8,8,17,18,20,19,21,11,9,19,19,19,19,19,10,9,18,17,19,20,19,10,7,16,16,15,22,24,8,6,24,16,17,16,15,7,5,13,13,12,12,13,6,5,13,11,14,14,16,7,4,11,11,11,7,19,3,2,11,11,11,9,10,6,5,9,8,4,16,14,3,2,7,6,7,6,3,-1,-1,13,3,5,4,15,3,1,5,4,5,5,4,0,-1,3,2,3,2,3,0,-1,3,0,2,1,0,-4,-1,4,4,3,3,3,-1,0,6,5,4,4,5,-3,-2,,
