geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Egypt,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,15,15,49,55,59,60,67,80,109,110,150,196,196,256,285,294,327,366,402,456,495,536,576,609,656,710,779,865,985,1070,1173,1322,1450,1560,1699,1794,1939,2065,2190,2350,2505,2673,2844,3032,3144,3333,3490,3659,3891,4092,4319,4534,4782,5042,5268,5537,5895,6193,6465,6813,7201,7588,7981,8476,8964,9400,9746,10093,10431,10829,11228,11719,12229,12764,13484,14229,15003,15786,16513,17265,17967,18756,19666,20793,22082,23449,24985,26384,27536,28615,29767,31115,32612,34079,35444,36829,38284,39726,41303,42980,44598,46289,47856,49219,50437,52211,53758,55233,56809,58141,59561,61130,62755,63923,65188,66754,68311,69814,71299,72711,74035,75253,76222,77279,78304,79254,80235,81158,82070,83001,83930,84843,85771,86474,87172,87775,88402,,,
country/region,Egypt,driving,100,98.78,104.14,113.6,92.9,100.18,99.76,99.72,103.72,108.55,130.19,113.81,108.49,118.84,120.56,122.58,127.68,138.14,132.62,124.99,123.04,121.73,123.38,128.78,131.39,122.99,117.6,105.82,105.39,107.62,114.49,128.91,119.09,116.49,109.34,108.79,108.41,116.21,123.01,111.49,113.4,105.67,175.25,102.74,117.01,130.7,112.34,116.23,105.29,106.31,109.89,112.82,128.34,111.12,112.35,109.76,102.95,104.93,114.97,38.82,47.42,77.96,90.15,85.45,76.94,73.12,63.33,48.41,47.74,46.39,41.07,39.55,35.56,35.27,21.1,27.21,40.29,38.92,38.14,40.96,41.25,26.56,31.7,40.11,43.37,43.17,41.86,46.3,32.6,39.02,51.6,52.27,52.19,54.85,57.67,38.57,41.62,44.97,34.16,75.24,81.11,67.36,27.94,37.54,46.42,48.51,48.84,53.1,50.61,43.94,50.95,56.89,56.64,57.28,58.85,59.87,49.51,57.19,59.56,,,59.7,59.39,50.79,57.35,61.8,64.93,64.34,66.5,65.56,55.73,54.26,34.58,45.27,45.45,46.62,45.03,44.89,60.07,59.93,63.45,64.92,64.44,63.69,56.19,66.13,65.46,66.55,67.48,68.1,69.72,60.7,68.47,68.96,70.38,70.49,71.3,73.09,68.98,75.14,72.32,73.35,76,80.29,78.99,71.07,87.72,88.53,89.82,89.63,95.9,92.33,89.63,95.66,97.67,96.76,98.86,101.8,106.88,100.5,105.15,105.6,106.57,113.23
country/region,Egypt,walking,100,96.45,100.74,103.42,91.93,96.38,97.88,101.38,99.79,109.75,119.96,103.75,107.34,121.22,127.33,117.43,124.53,127.5,119.9,119.24,123.75,120.26,117.73,125.59,121.57,112,114.43,103.05,113.75,111.12,115.16,122.06,113.41,117.62,107.69,105.24,107.74,114.05,116.34,107.23,112.59,104.8,116.83,104.13,115.58,121.44,112.94,114.19,106.62,107.1,110.36,113.06,121.13,108.65,109.45,104.94,100.06,107.23,104.79,46.94,56.68,76.5,83.11,80.05,73.41,68.96,60.49,46.71,50.96,46.19,43.57,40.08,38.74,39.3,28.16,33.44,40.82,38.49,36.95,43.94,42.32,29.81,36.57,43.96,43.17,43.61,40.94,45.35,35.3,40.82,49.41,49.35,49.11,49.72,52.51,36.31,41.7,43.06,32.25,59.58,62.68,54.33,30.91,41.53,50.13,48.17,47.35,49.81,48.88,49.03,51.98,54.45,53.63,51.92,57.44,56.58,46.85,54,58.56,,,55.99,54.52,50.28,54.11,57.81,55.45,57.34,57.2,58.74,51.14,54.25,36.38,46.71,44.98,48.22,46.16,44.14,54.79,54.98,59.5,63.08,57.28,58.94,50.7,59.78,58.5,61.68,62.49,59.54,59.82,54.61,63.09,58.62,64.7,63.42,67.01,69.02,63.32,69.09,64.36,68.65,69.8,76.4,72.84,67.75,81.36,83.38,85.25,83.79,86.92,86.15,84.74,87.19,86.43,91.6,90.13,91.29,94.13,87.98,94.66,97.1,98.22,97.85
country/region,Egypt,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-1,0,0,-5,-5,6,0,-5,-13,-9,0,1,14,4,1,3,4,3,2,12,6,-1,-1,2,3,-63,-42,-16,-12,-11,-19,-22,-35,-40,-39,-43,-46,-44,-55,-57,-75,-73,-50,-53,-54,-52,-53,-66,-64,-46,-46,-57,-57,-57,-70,-67,-52,-55,-55,-55,-55,-70,-67,-54,-76,-51,-50,-51,-68,-61,-57,-58,-57,-56,-57,-55,-54,-52,-53,-52,-51,-53,-51,-48,-48,-49,-50,-51,-53,-49,-48,-49,-50,-50,-49,-50,-42,-43,-67,-67,-69,-69,-72,-68,-52,-50,-50,-50,-51,-54,-52,-50,-50,-50,-51,-51,-52,-50,-48,-46,-47,-47,-49,-51,-47,-45,-47,-46,-45,-46,-48,-45,-33,-36,-34,-34,-33,-38,-30,-31,-31,-30,-30,-32,-34,-27,-28,-29,,
country/region,Egypt,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,3,4,0,-2,6,4,0,-11,-3,4,5,12,7,8,7,9,8,6,11,9,6,3,8,13,-51,-31,-5,6,4,0,-3,-9,-13,-15,-20,-25,-18,-30,-29,-50,-47,-24,-30,-29,-26,-22,-27,-28,-11,-12,-4,-5,-2,-18,-18,-8,-13,-11,-10,-4,-20,-18,-2,-37,0,2,7,-22,-15,-11,-14,-10,-9,-9,-5,-8,-6,-10,-5,-1,-2,1,2,4,-1,0,-3,-3,4,2,0,-2,-2,1,3,18,17,-19,-20,-24,-24,-28,-21,-4,-2,-3,-3,-4,-5,-1,0,-1,-3,-4,-4,-5,-2,-1,1,-3,-1,-4,-4,1,2,-1,-1,1,0,0,4,11,9,8,10,12,7,15,13,14,11,14,11,9,17,14,15,,
country/region,Egypt,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,6,2,0,-5,15,5,-1,-2,-9,4,1,23,6,4,6,6,8,3,19,10,6,4,7,8,-60,-41,-17,-6,-6,-18,-20,-30,-30,-31,-35,-39,-39,-47,-50,-57,-57,-40,-45,-46,-43,-44,-47,-49,-36,-37,-36,-35,-35,-42,-42,-29,-31,-32,-32,-48,-48,-49,-43,-63,-41,-42,-45,-57,-53,-47,-50,-49,-48,-46,-41,-42,-39,-43,-41,-39,-42,-37,-36,-35,-38,-38,-40,-43,-34,-36,-36,-40,-41,-39,-40,-25,-26,-46,-43,-44,-46,-51,-42,-35,-35,-37,-38,-38,-40,-31,-33,-33,-36,-37,-35,-37,-26,-29,-29,-31,-32,-33,-34,-20,-26,-28,-28,-28,-28,-30,-15,-13,-16,-19,-20,-16,-19,5,-9,-11,-15,-14,-15,-15,9,-4,-7,,
country/region,Egypt,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,4,5,2,0,8,5,4,2,-9,6,6,11,8,8,6,8,8,5,10,6,5,2,5,10,-66,-48,-22,-8,-11,-17,-21,-31,-36,-39,-44,-48,-47,-56,-57,-76,-74,-52,-56,-56,-54,-54,-68,-67,-51,-51,-50,-50,-49,-63,-62,-45,-47,-47,-47,-43,-61,-60,-50,-82,-36,-36,-36,-62,-58,-48,-51,-48,-48,-49,-49,-52,-45,-47,-45,-43,-44,-44,-42,-39,-41,-41,-44,-45,-41,-42,-42,-43,-44,-44,-44,-32,-45,-77,-76,-76,-76,-77,-69,-45,-43,-42,-43,-44,-46,-47,-43,-43,-42,-43,-44,-45,-44,-42,-40,-41,-41,-43,-44,-42,-41,-41,-40,-39,-41,-41,-40,-32,-32,-32,-33,-29,-41,-27,-28,-26,-26,-25,-28,-29,-23,-25,-23,,
country/region,Egypt,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,15,12,10,9,6,5,10,11,-8,11,11,9,6,11,16,13,13,12,9,7,11,16,13,12,-61,-33,-15,-5,-1,-7,-11,-15,-13,-18,-27,-27,-31,-37,-38,-50,-55,-35,-35,-36,-36,-36,-44,-49,-35,-34,-35,-35,-34,-41,-45,-31,-30,-31,-31,-31,-37,-43,-41,-66,-28,-29,-28,-29,-38,-31,-29,-29,-28,-27,-19,-32,-29,-27,-28,-27,-26,-15,-21,-25,-23,-25,-26,-25,-13,-21,-26,-25,-28,-29,-30,-9,-37,-65,-65,-65,-63,-61,-33,-23,-25,-23,-25,-26,-26,-15,-20,-26,-22,-24,-25,-24,-13,-19,-24,-21,-23,-24,-24,-13,-18,-25,-22,-23,-23,-22,-11,-15,-21,-18,-20,-20,-38,-9,-14,-20,-16,-18,-18,-18,-9,-13,-19,,
country/region,Egypt,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,-1,-1,0,0,2,0,-1,1,6,-1,-1,1,-1,-2,-1,-2,-2,-2,1,-1,-1,-1,-1,-3,20,10,5,2,3,5,7,9,9,9,12,14,14,17,18,18,20,15,16,16,15,16,16,17,15,16,16,15,16,15,16,13,14,14,14,14,14,15,14,23,11,11,12,14,15,15,15,13,15,15,11,13,13,14,13,14,14,11,11,13,14,14,14,14,12,12,13,14,14,14,15,11,14,20,20,20,21,23,15,12,13,13,13,14,15,12,12,13,13,13,13,14,12,11,13,12,13,13,13,11,10,12,12,12,12,12,10,8,9,10,10,9,14,8,7,8,8,8,8,9,7,7,7,,
