geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,United Kingdom,confirmed_cases,0,0,0,0,0,0,0,0,0,2,2,2,8,8,9,9,9,13,14,14,15,16,17,18,18,18,19,19,20,22,23,23,28,30,34,37,44,56,61,94,134,189,246,295,374,429,483,630,889,1301,1790,2270,2634,3077,3692,4462,5467,6533,7791,9006,10395,12744,15126,17843,20970,24219,27054,29946,34272,38805,43778,48707,53688,57760,61409,66722,72208,77368,82274,86641,90254,93792,97996,102338,107438,112780,117769,122505,126365,131230,136005,141510,146677,151657,155420,158893,163596,168323,173773,178737,183467,186697,189674,193057,196746,200581,204352,207404,209554,211876,215465,218860,222160,224778,227298,229370,231196,233773,236831,239543,242097,244138,245646,247001,248614,250273,252082,253818,255326,256433,257503,258947,260417,261766,263004,264114,264908,265626,266720,267879,269065,270072,271126,272014,272821,273852,274935,275934,276954,277938,278604,279226,280118,281000,281776,282473,283111,283745,284140,284747,285151,285213,285217,285719,286343,286860,287218,287801,288432,289075,289588,290409,291059,291595,292835,293373,294018,294705,295533,296259,296839,,,
country/region,United Kingdom,driving,100,104.86,106.4,104.28,109.27,108.3,94.3,103.22,107.88,108.79,106.41,113.54,111.13,95.33,101.81,105.64,106.97,105.43,114.55,112.34,96.88,100.79,106.62,107.82,107.32,114.77,111.59,95.17,108.75,108.02,108.95,109.78,119.65,109.55,101.42,118.6,119.26,121.56,118.33,127.35,115.64,101.34,108.75,108.16,109.74,109.6,122.59,115.93,100.48,104.64,108.34,109.59,109.18,118.61,115.05,97.9,101.47,102.73,102.32,94.18,99.62,94.11,76.22,79.05,69.91,66.55,67.07,68.81,56.73,46.81,52.26,38.31,36.16,35.19,36.93,29.6,24.72,32.8,34.38,34.1,34.25,37.6,31.53,27.02,34.74,36.06,36.67,38.05,34.4,31.74,24.46,29.72,38.71,40.02,40.08,41.72,35.18,31.94,39.99,41.19,42.03,42.36,45.69,39.03,34.9,41.8,41.61,42.53,43.52,47.82,42.57,36.61,44.71,46.94,48.33,49.14,44.14,43.57,38.3,,,55.21,57.51,62.85,59.52,54.31,60.76,64.52,68.48,67.05,71.91,65.31,59.17,69.35,73.43,74.99,77.58,83.43,79.24,73.45,77.91,79.82,72.16,73.02,78.13,72.35,66.08,73.62,76.72,74.03,75.36,81.78,84.32,75.49,80.84,81.23,80.92,81.1,89.97,91.97,76.13,88.42,92.99,100.55,101.93,100.28,91.02,83.75,88.41,91.88,92.64,93.06,100.53,97.45,90.18,99.58,99.55,98.92,100.81,115.85,110.8,102.67,104.03,105.41
country/region,United Kingdom,transit,100,104.2,105.37,103.89,109.38,115.05,99.52,103.88,108,110.91,108.37,115.49,118.64,100.95,103.81,105.67,109.06,108.51,118.03,119.31,105.44,104.05,106.8,109.37,108.48,116.15,122.06,100.52,106.76,107.86,110.08,107.83,117.79,119,109.71,119.36,118.76,121.93,118.81,126.56,126.9,105.46,107.92,108.13,108.85,108.32,118.5,118.75,103.74,103.96,105.51,106.1,105.14,114.68,118.05,97.76,99,99.54,95.28,86.55,88.77,88.31,67.17,61.47,49.57,43.41,41.52,37.97,30.08,28.1,27.42,19.49,17.87,16.97,16.56,15.38,15.34,16.85,16.4,16,15.91,15.53,14.41,14.81,15.8,15.57,15.59,15.45,14.92,14.17,13.5,15.29,16.35,16.64,16.26,15.65,14.82,15.7,17.27,17.05,17.04,16.97,16.63,16.37,16.96,17.53,16.65,16.79,16.48,17.21,17.21,17.71,19.24,19.2,19.38,19.43,19.1,19.91,19.04,,,21.85,21.52,22.2,21.64,22.73,25.09,25.44,26.88,25.97,25.87,24.61,25.52,29.77,30.33,29.7,30.32,31.12,31.64,31.95,33.84,33.54,31.41,29.98,30.51,30.1,30.64,32.26,32.9,31.49,31.4,33.75,35.18,34.78,37.08,36.49,35.39,35.97,37.94,39.39,35.59,42.35,44.85,47.31,47.93,45.78,42.14,41.11,44.37,43.94,44.5,43.87,46.38,48.22,47.47,51.56,50.95,49.83,50.8,54.97,55.67,52.89,55.77,56.01
country/region,United Kingdom,walking,100,106.14,114.37,112.59,128.99,157.81,101.98,109.43,118.46,122.92,122.03,139.4,165.49,97.84,104.79,113.53,122.36,119.75,143.62,169.08,103.22,106.76,115.85,124.21,123.83,142.03,169.55,79.14,101.55,111.72,122.43,120.97,153.72,152.82,98.69,128.1,130.01,136.18,131.67,152.89,169.46,101.08,104.26,115.57,121.26,119.74,138.49,162.75,105.44,107.54,114.84,116.67,110.07,144.51,172.59,101.39,100.87,108.28,111.71,102.65,117.26,132.4,73.47,75.75,62.55,56.11,54.04,58.17,52.54,42.16,45.89,37.23,38.72,38.3,40.83,37.43,29.62,34.55,38.69,38.16,38.45,42.67,42.78,36.77,37.16,41.7,41.69,43.55,45.19,44.4,34.94,37.14,45.4,48.31,46.97,44.36,42.18,44.39,44.92,45.61,46.54,46.36,49.85,49.52,44.12,41.46,35.33,37.8,37.29,44.94,50.01,39.99,43.61,45.92,49.36,50.31,53.26,55.61,38.68,,,50.92,53.86,60.28,62.16,54.38,56.37,61.57,65.86,61.35,64.7,60.98,58.47,69.28,67,68.43,70.61,77.09,79.38,66.24,69.95,70.56,58.01,59.11,64.24,61.49,54.76,62,65.8,57.2,59.37,66.2,79.69,63.66,69.58,68.1,64.65,61.86,73.23,84.9,58.25,74.96,78.65,83.82,84.24,82.56,73.77,61.46,68.47,72.47,74.43,73.98,80.16,90.49,72.61,84.18,81.68,80.36,82.2,99.1,108.62,83.1,86.94,90
country/region,United Kingdom,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,-7,10,7,6,5,5,-4,-1,-3,-1,1,2,1,1,7,4,2,2,-1,5,0,4,0,-2,0,-1,-2,-10,-11,-3,-15,-21,-21,-28,-50,-56,-45,-71,-73,-74,-76,-83,-85,-74,-74,-75,-75,-76,-81,-82,-73,-73,-73,-71,-78,-81,-89,-78,-71,-72,-73,-75,-81,-80,-71,-72,-72,-72,-73,-78,-78,-69,-74,-73,-74,-74,-78,-79,-69,-70,-69,-67,-75,-78,-80,-67,-68,-68,-67,-69,-74,-74,-63,-64,-64,-64,-66,-72,-71,-64,-60,-61,-60,-62,-69,-67,-56,-59,-62,-61,-63,-70,-67,-56,-58,-61,-59,-61,-65,-63,-46,-50,-52,-54,-53,-57,-58,-45,-48,-49,-49,-51,-59,-56,-45,-45,-47,-47,-49,-51,-48,-36,-40,-42,-42,-41,-47,-43,,
country/region,United Kingdom,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,-6,1,-1,-2,-2,-1,-2,-2,-1,4,0,1,1,1,2,4,3,3,2,6,2,2,4,5,5,11,11,7,7,20,21,22,24,10,1,-14,-8,-24,-26,-28,-29,-39,-46,-32,-30,-32,-32,-30,-36,-41,-31,-29,-27,-20,-33,-32,-63,-41,-26,-27,-27,-30,-37,-40,-30,-28,-28,-27,-26,-32,-37,-29,-33,-30,-28,-27,-30,-37,-27,-25,-22,-15,-28,-29,-37,-25,-23,-23,-21,-21,-25,-29,-20,-18,-16,-16,-18,-23,-25,-23,-14,-15,-12,-12,-16,-19,-13,-15,-19,-17,-17,-22,-23,-17,-17,-19,-17,-17,-17,-20,-14,-13,-14,-15,-11,-10,-17,-13,-10,-8,-6,-9,-15,-19,-14,-12,-13,-11,-12,-15,-18,-11,-12,-14,-12,-10,-12,-15,,
country/region,United Kingdom,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,-28,24,20,8,4,10,-7,-5,-9,3,6,8,-13,-14,14,14,11,2,1,22,7,15,4,4,10,5,12,1,-1,29,6,-3,2,6,2,20,1,-14,-12,-11,-26,-54,-52,-33,-21,-29,-24,-25,-38,-29,-20,-7,-14,-13,-18,-37,-33,-21,-10,-6,-7,-33,-47,-12,-2,2,1,6,-4,-23,-10,-3,-42,-31,-31,-22,-18,-21,4,4,16,16,14,-6,-38,-8,7,6,28,21,5,27,36,51,68,51,14,-12,38,136,66,65,77,67,48,67,74,78,0,19,9,-17,22,44,56,-1,15,6,41,65,63,53,34,8,20,49,37,72,90,98,102,50,-7,22,22,34,34,39,20,13,53,76,52,29,38,67,69,103,,
country/region,United Kingdom,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,-7,-2,-3,-4,-5,-3,-2,3,-2,1,-1,0,0,-2,5,0,-1,-2,-3,1,-1,2,-3,-4,-6,-8,-9,-15,-16,-16,-27,-34,-37,-40,-46,-46,-53,-64,-68,-70,-71,-74,-75,-73,-72,-73,-73,-72,-72,-70,-72,-69,-70,-70,-75,-70,-71,-78,-69,-69,-70,-71,-71,-66,-68,-67,-67,-67,-66,-65,-64,-66,-71,-69,-69,-67,-63,-64,-64,-64,-62,-62,-68,-62,-68,-64,-62,-62,-61,-60,-58,-55,-59,-57,-56,-58,-59,-59,-52,-60,-55,-55,-55,-53,-49,-45,-51,-51,-57,-56,-56,-57,-51,-54,-53,-58,-58,-57,-49,-46,-50,-51,-52,-56,-52,-43,-44,-49,-48,-47,-47,-48,-49,-46,-50,-50,-49,-49,-49,-41,-37,-43,-45,-47,-46,-40,-32,-27,,
country/region,United Kingdom,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,-14,-14,-14,-14,-15,-2,-1,-2,1,1,0,-1,0,1,1,1,1,0,1,1,1,0,0,0,-1,-4,-2,-4,-9,-16,-23,-27,-29,-25,-30,-45,-58,-64,-66,-66,-57,-55,-69,-70,-69,-70,-69,-57,-54,-70,-70,-70,-70,-80,-57,-58,-83,-70,-69,-69,-68,-54,-49,-67,-67,-66,-66,-65,-51,-48,-65,-66,-66,-66,-64,-49,-46,-64,-64,-63,-63,-77,-48,-45,-62,-62,-61,-61,-60,-43,-39,-59,-59,-59,-59,-58,-41,-36,-77,-59,-58,-58,-56,-31,-26,-53,-54,-54,-54,-53,-33,-28,-52,-52,-52,-52,-51,-24,-19,-50,-50,-50,-52,-50,-20,-14,-51,-51,-49,-49,-49,-24,-17,-49,-48,-48,-48,-47,-18,-14,-48,-48,-47,-47,-46,-14,-10,,
country/region,United Kingdom,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,3,3,3,1,0,1,0,0,0,1,0,-1,0,0,1,1,0,0,-1,1,1,1,2,2,2,2,4,7,10,11,13,11,9,17,24,26,27,28,20,15,27,27,28,29,29,19,15,27,27,27,27,32,19,16,31,27,27,28,29,19,14,25,26,27,27,27,18,14,25,25,27,27,27,17,14,24,25,25,25,30,17,14,24,24,25,23,24,15,12,22,22,22,23,24,15,11,24,21,22,22,22,12,9,19,19,22,22,22,14,10,19,20,21,21,21,11,8,18,19,19,20,19,9,7,17,17,17,17,18,11,8,17,17,17,17,18,8,6,14,16,16,16,14,6,3,,
