geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,India,confirmed_cases,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,28,30,31,34,39,43,56,62,73,82,102,113,119,142,156,194,244,330,396,499,536,657,727,887,987,1024,1251,1397,1998,2543,2567,3082,3588,4778,5311,5916,6725,7598,8446,9205,10453,11487,12322,13430,14352,15722,17615,18539,20080,21370,23077,24530,26283,27890,29451,31324,33062,34863,37257,39699,42505,46437,49400,52987,56351,59695,62808,67161,70768,74292,78055,81997,85784,90648,95698,100328,106475,112028,118226,124794,131423,138536,144950,150793,158086,165386,173491,181827,190609,198370,207191,216824,226713,236184,246622,257486,265928,276146,286605,297535,308993,320922,332424,343091,354065,366946,380532,395048,410451,425282,440215,456183,473105,490401,508953,528859,548318,566840,585481,604641,625544,648315,673165,697413,719664,742417,767296,793802,820916,849522,878254,906752,936181,968857,1003832,1039084,1077781,1118206,1155338,,,
country/region,India,driving,100,102.35,107.96,110.77,120.64,136.84,122.4,106.83,101.75,103.08,101.67,113.52,125.46,116.77,106.81,106.16,114.93,115.4,122.46,131.49,119.28,108.72,111.32,105.92,110.8,126.79,137.98,133.39,109.32,108.38,115.12,115.6,136.8,141.22,134.78,110.74,109.83,111.83,119.25,126.09,132.79,125.45,112.01,121.54,118.45,115.22,124.07,130.42,120.68,108.04,102.79,105.28,105.2,118.4,128.65,112.75,93.18,94.54,101.21,97.05,101.01,107.66,97.37,85.91,81.34,78.24,69.53,63.43,45.24,32.67,40.44,25.3,21.93,21.22,21.93,21.92,21.19,19.22,17.86,17.67,16.99,16.72,16.58,16.3,16.69,16.78,17.34,17.25,17.56,17.28,17.28,17.49,18.73,18.56,18.04,17.94,17.79,18.96,19.07,18.62,18.23,18.62,18.92,18.17,18.21,19.22,19.11,19.77,20.75,21.51,22.15,24.11,26.67,27.84,29.12,28.84,29.8,29.68,29.55,,,32.11,32.14,32.8,32.94,33.09,35.29,36.51,37.15,37.99,39.66,39.06,36.65,39.81,41.5,41.26,41.83,43.42,44.12,44.69,47.27,48.08,46.87,47.53,49.87,52.67,53.09,55.28,56.49,56.52,55.95,57.55,57.87,56.61,55.95,54.57,55.03,55.01,56.34,50.73,53.43,60.18,61.09,60.62,59.79,62.7,64.12,64.99,63.41,61.98,62.72,61.02,62.35,61.23,62.19,61.94,60.98,61.09,60.85,62.3,58.38,58.72,62.62,60.25
country/region,India,walking,100,99.18,104.08,107.41,113.91,128.02,113.39,107.91,104.55,105.83,103.4,109.91,121.16,111,110.66,106.98,111.35,110.41,117.08,125.96,113.76,110.57,113.23,111.12,112.76,121.71,131.52,124.04,111.18,110.37,114.14,113.44,126.82,128.87,123.88,112.46,111.89,111.1,110.89,118.27,124.28,115.85,106.89,111.47,111.23,109.51,116.43,120.97,113.13,108.29,107.65,105.65,103.11,109.83,117.79,106.42,90.04,89.34,100.42,97.44,97.9,99.09,92.1,86.17,81.66,78.34,67.58,57.93,41.11,32.88,35.93,29.32,30.33,32.03,34.4,32.85,29.93,27.18,25.45,24.93,24.43,24.82,22.82,24.73,23.12,23.14,25.39,24.81,24.58,25.07,25.78,25.26,27.15,26.54,26.11,25.17,24.87,25.94,25.95,25.3,25.55,24.78,24.67,24.71,25.32,26.66,26.13,26.04,26.21,27.86,26.4,29.57,31.91,31.74,32.93,33.16,34.24,32.57,32.27,,,35.5,35.52,35.86,35.35,36.91,38.45,38.38,39.86,40.84,40,39.4,39.53,40.78,45.49,42.86,41.69,45.09,41.44,44.59,47.97,48.36,47.53,48.04,49.54,48.81,49.18,52.41,54.22,52.11,53.34,53.8,50.7,51.18,54.44,52.73,54.28,54.85,53.69,47.12,50.73,59.62,59.3,58.31,58.12,59.29,57.63,59.13,61.51,59.18,61.93,58.81,59.92,54.85,59.51,61.2,61.86,61.7,61.52,60.01,56.1,56.55,60.78,58.68
country/region,India,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,-1,0,0,1,-4,-2,-2,-1,-1,0,-1,0,-2,1,0,-1,0,-1,-1,0,2,-1,-19,-5,-3,-5,-11,-11,-8,-11,-12,-16,-22,-34,-78,-54,-68,-77,-76,-77,-78,-77,-76,-75,-76,-76,-76,-77,-77,-76,-78,-78,-78,-79,-80,-79,-78,-78,-78,-85,-85,-87,-86,-86,-85,-86,-86,-85,-86,-86,-85,-85,-85,-84,-85,-85,-85,-81,-81,-79,-79,-79,-80,-82,-78,-78,-77,-77,-76,-77,-79,-74,-73,-72,-72,-72,-72,-76,-71,-70,-69,-69,-69,-69,-73,-65,-65,-65,-64,-62,-63,-67,-59,-59,-58,-57,-57,-59,-64,-56,-57,-56,-57,-57,-59,-68,-55,-56,-56,-58,-58,-60,-65,-57,-55,-56,-56,-57,-59,-68,-56,-56,-56,-57,-57,-61,-71,,
country/region,India,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,3,0,-2,-1,0,-2,0,-1,1,-1,4,2,2,5,3,2,6,9,6,-23,-1,1,1,-3,-1,2,0,1,1,1,-4,-76,-27,-48,-64,-64,-64,-65,-65,-63,-63,-64,-65,-62,-64,-65,-63,-53,-52,-54,-53,-55,-56,-53,-55,-51,-44,-43,-50,-50,-47,-47,-46,-47,-44,-46,-51,-47,-46,-44,-43,-43,-44,-46,-35,-35,-30,-31,-28,-32,-39,-28,-28,-26,-27,-22,-25,-32,-21,-20,-21,-20,-17,-18,-28,-19,-16,-13,-14,-10,-12,-22,-4,-4,-4,-4,-2,-5,-14,2,0,2,2,6,-1,-12,3,1,3,-1,1,-4,-25,4,3,2,-2,1,-5,-17,-1,0,0,-2,0,-5,-23,-1,-2,-3,-4,-1,-12,-30,,
country/region,India,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,1,5,6,4,1,2,3,1,3,3,-1,1,3,3,1,3,0,2,2,4,-4,-2,2,0,-6,-6,-1,-2,-6,-7,-13,-23,-58,-35,-44,-53,-51,-52,-54,-57,-51,-50,-52,-51,-51,-53,-56,-50,-46,-48,-48,-48,-52,-54,-48,-47,-48,-60,-60,-66,-68,-62,-62,-63,-62,-63,-65,-68,-62,-61,-62,-60,-62,-64,-67,-60,-60,-60,-59,-59,-62,-65,-58,-57,-58,-57,-56,-59,-63,-56,-56,-57,-56,-56,-59,-61,-55,-54,-55,-54,-54,-58,-61,-53,-53,-54,-53,-52,-55,-58,-51,-51,-51,-49,-50,-53,-56,-49,-48,-50,-49,-50,-53,-58,-49,-48,-50,-49,-49,-53,-57,-49,-48,-49,-48,-49,-53,-57,-49,-48,-50,-49,-50,-54,-58,,
country/region,India,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,1,5,-4,-2,0,1,1,3,1,1,0,0,0,0,3,2,3,5,3,-6,-22,-1,0,-2,-8,-7,-6,-9,-10,-14,-18,-25,-70,-52,-64,-73,-73,-73,-73,-71,-74,-73,-73,-74,-73,-73,-71,-73,-67,-68,-68,-69,-69,-67,-69,-69,-66,-65,-65,-67,-65,-67,-66,-66,-66,-66,-66,-66,-67,-66,-64,-64,-65,-64,-63,-61,-59,-56,-57,-56,-57,-58,-56,-55,-53,-54,-52,-52,-54,-52,-50,-49,-49,-48,-48,-50,-51,-46,-45,-46,-45,-44,-46,-41,-40,-40,-39,-39,-39,-41,-38,-37,-35,-36,-36,-37,-39,-37,-37,-35,-38,-38,-38,-47,-37,-36,-36,-38,-38,-39,-42,-39,-38,-38,-39,-39,-40,-48,-40,-39,-39,-40,-39,-43,-51,,
country/region,India,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,4,3,4,4,-19,-2,2,4,1,3,4,5,8,3,5,4,7,5,5,7,6,-12,-44,-5,0,0,-6,2,-4,-8,-8,-11,-15,-18,-49,-50,-65,-72,-70,-70,-66,-47,-68,-68,-68,-69,-67,-61,-43,-68,-67,-67,-68,-69,-64,-44,-66,-69,-64,-65,-65,-60,-42,-63,-64,-63,-64,-63,-59,-41,-62,-63,-61,-61,-64,-54,-37,-56,-56,-54,-56,-52,-49,-32,-50,-52,-49,-49,-48,-41,-27,-45,-46,-44,-44,-42,-37,-24,-51,-42,-39,-40,-38,-29,-16,-35,-37,-35,-35,-34,-26,-14,-32,-34,-32,-33,-33,-29,-14,-33,-34,-33,-34,-34,-25,-18,-34,-36,-33,-34,-33,-29,-16,-33,-35,-33,-34,-33,-26,-20,-33,-35,-32,-33,-33,-32,-22,,
country/region,India,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,-1,5,1,1,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,3,11,1,0,1,4,3,3,3,4,5,7,8,21,20,25,30,30,31,29,22,30,29,29,30,30,28,21,30,28,29,30,32,30,22,31,30,29,30,31,28,22,30,29,29,30,30,29,22,31,28,29,29,30,27,21,27,26,25,26,26,25,19,25,24,23,23,23,22,17,22,21,21,21,21,19,15,22,19,19,19,19,17,14,17,16,17,16,17,15,12,15,15,15,15,15,15,12,15,14,14,15,15,13,15,15,15,14,15,15,14,12,15,14,14,15,16,14,14,15,15,15,15,16,16,15,,
