geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Serbia,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,12,19,35,46,48,55,65,83,103,135,171,222,249,303,384,384,457,659,741,785,900,1060,1171,1476,1624,1908,2200,2447,2666,2867,3105,3380,3630,4054,4465,4873,5318,5690,5994,6318,6630,6890,7144,7276,7483,7779,8042,8275,8497,8724,9009,9009,9362,9464,9557,9677,9791,9848,9943,10032,10032,10176,10243,10295,10374,10438,10496,10610,10699,10733,10833,10919,11024,11092,11159,11193,11227,11275,11300,11354,11381,11412,11430,11454,11523,11571,11667,11741,11823,11896,11965,12031,12102,12175,12251,12310,12367,12426,12522,12616,12709,12803,12894,12990,13092,13235,13372,13565,13792,14046,14288,14564,14836,15195,15504,15829,16131,16420,16719,17076,17342,17728,18073,18360,18639,18983,19334,19717,20109,20498,20894,21253,,,
country/region,Serbia,driving,100,92.27,100.9,97.59,106.79,108.43,95.39,90.05,93.26,90.87,91.91,101.85,103.84,98.02,91.87,88.23,90.02,90.26,99.97,110.43,100.38,91.19,90.47,88.18,91.08,101.36,107.92,103.15,93.28,92.82,96.5,101.03,124.44,121,113.23,112.67,95.3,98.57,100.69,113.03,118.52,105.11,89.74,91.5,89.75,92.49,104.89,111.59,106.27,90.39,89.5,90.03,91.33,104.78,114.25,98.59,87.83,83.48,73.01,71.31,71.06,62.42,51.57,43.66,39,35.23,33.87,37.22,32.35,25.81,26.17,23.14,23.38,25.31,26.92,27.23,22.52,28.36,29.01,28.98,27.62,30.62,21.55,22.06,30.2,29.53,29.47,32.63,31.3,20.49,23.29,35.13,33.78,33.71,33.84,28.38,19.39,20.08,26.9,42.32,37.57,40.24,38.58,21.19,27.07,43.5,46.39,45.91,47.26,28.29,38.74,44.45,50.96,49.45,47.78,58.25,63.88,66.94,65.82,,,59.9,62.14,67.87,72.46,63.01,61.31,61.09,64.38,72.56,75.89,77.76,63.56,72.03,69.79,73.14,75.02,80.83,83.68,81.35,84.66,87.85,87.61,93.38,104.66,112.47,112.13,90.34,94.04,99.96,100.85,113.18,127.1,119.86,101.37,103.36,98.76,101.16,116.33,117.89,101.56,98.97,104.98,108.74,112.81,120.65,124.05,121.01,107.51,108.05,114.06,110.8,110.47,115.39,112.46,103.34,97.68,96.4,101.17,110.09,110.41,99.59,97.22,100.86
country/region,Serbia,walking,100,90.46,93.49,96.7,108.13,113.43,79.56,91.82,96.72,100.02,102.75,114.24,117.3,96.79,99.6,98.62,98.94,104.62,113.15,128.07,102,104.57,95.38,88.06,94.35,111.1,113.83,91.38,94.44,92.15,101.14,104.88,125.65,119.63,99.16,97.27,98.22,109.34,110.2,114.46,116.93,87.45,101.41,101.01,93.47,93.43,107.63,142.25,99.91,105.54,91.65,99.45,106.81,113.19,118.53,78.41,101.65,92.06,86.79,84.66,78.15,63.84,44.41,38.01,38.14,32.62,31.61,30.14,29.96,21.39,22.58,19.78,17.85,19.13,23.96,25.08,22.16,23.5,25.72,24.38,27.68,27.92,21.41,18.6,27.37,27.79,23.41,27.9,26.71,18.73,20.99,31.9,25.48,36.89,30.93,27.15,17.32,16.2,24.23,39.59,35.77,40.12,36.01,18.07,24.97,41.68,44.14,40.76,38.29,25.46,31.7,40.43,49.44,48.85,46.34,53.97,55.35,56.61,54.5,,,62.43,63.51,66.04,63.75,50.08,64.12,63.97,55.29,73.51,75.34,71.4,46.52,65.46,62.3,72.9,73.16,77.45,74.35,63.9,84.81,92.2,86.35,99.21,108.29,107.36,82.66,91.91,88.46,95.3,96.83,108.68,102.92,84.9,95.45,103.36,89.29,103.23,109.14,98.99,73.99,86.24,91.89,114.27,114.84,108.35,101.76,92.59,101.3,114.64,108.62,99.1,94.99,97.19,80.06,90.79,93.73,92.39,87.36,88.7,79.03,67.86,88.33,93.05
country/region,Serbia,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96,-96,-50,-58,-53,-51,-57,-96,-96,-96,-51,-53,-52,-46,-96,-95,-37,-40,-44,-40,-96,-70,-66,-40,-38,-46,-27,-22,-24,-23,-10,-10,-14,-18,-18,-18,-23,-7,-13,-11,-10,2,0,-7,-7,-14,-22,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/region,Serbia,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97,-97,-18,-19,-10,-9,-9,-97,-97,-96,-19,-23,-23,5,-96,-96,-7,-7,-1,7,-96,-48,-44,-27,-18,-21,-13,-5,-13,-14,-7,1,-6,-8,-7,-11,-13,-7,2,-1,1,7,17,10,6,3,-8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/region,Serbia,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-82,-29,-49,-31,-21,-22,-81,-81,-79,-29,-17,-13,-13,-80,-78,-5,1,-12,0,-75,-50,-24,-21,-8,-29,18,14,28,41,14,7,29,9,10,21,11,13,15,35,50,35,29,56,47,30,34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/region,Serbia,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-91,-57,-66,-60,-56,-60,-92,-92,-93,-59,-59,-57,-51,-90,-90,-47,-52,-53,-46,-92,-67,-63,-56,-55,-59,-45,-41,-30,-32,-32,-33,-33,-33,-32,-21,-29,-26,-21,-12,-15,-14,-18,-18,-17,-23,-20,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/region,Serbia,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-75,-54,-58,-58,-58,-76,-83,-77,-90,-53,-55,-54,-53,-78,-72,-44,-47,-50,-50,-91,-52,-38,-41,-44,-51,-42,-40,-22,-17,-27,-32,-33,-34,-33,-18,-14,-23,-27,-10,-2,-22,-28,-29,-30,-30,-14,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country/region,Serbia,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,17,21,19,18,23,26,21,35,15,17,17,14,25,20,12,13,14,10,37,14,9,12,13,15,9,9,1,-1,5,7,5,5,5,0,0,4,4,-1,-2,2,4,3,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
