geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Bulgaria,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,7,23,41,51,52,67,92,94,127,163,187,201,218,242,264,293,331,346,359,399,422,457,485,503,531,549,577,593,618,635,661,675,685,713,747,800,846,878,894,929,975,1024,1097,1234,1247,1300,1363,1399,1447,1506,1555,1594,1618,1652,1704,1778,1829,1872,1921,1965,1990,2023,2069,2100,2138,2175,2211,2235,2259,2292,2331,2372,2408,2427,2433,2443,2460,2477,2485,2499,2513,2519,2538,2560,2585,2627,2711,2727,2810,2889,2993,3086,3191,3266,3290,3341,3453,3542,3674,3755,3872,3905,3984,4114,4242,4408,4513,4625,4691,4831,4989,5154,5315,5497,5677,5740,5914,6102,6342,6672,6964,7175,7252,7411,7645,7877,8144,8442,8638,8733,8929,,,
country/region,Bulgaria,driving,100,102.56,104.73,104.35,114.79,118.01,105.42,100.78,99.44,103.52,106.11,118.01,123.61,112.36,102.6,102.95,107.2,105.02,118.7,122.25,113.09,102.09,104.35,111.79,97.18,111.27,113.83,110.75,102.03,102.69,108.41,108.77,134.88,129.46,123.85,104.85,107.76,114.6,120.04,126.35,132.23,119.83,101.6,103.94,106.47,103.06,121.15,113.93,101.15,101.83,111.62,98.99,100.55,112.56,113.53,96.33,90.09,85.71,82.45,74.9,74.46,56.39,45.54,45.27,44.11,41.94,39.19,41.18,29.8,25.56,28.09,28.26,28.64,30.36,30.65,26.64,26.03,31.88,32.46,30.42,31.36,33.57,28.45,27.96,35.76,37.22,36.73,39.01,40.24,36.59,32.36,40.59,40.55,41.32,43.73,33.27,28.31,27.52,32.58,37.19,39.51,41.93,42.84,41.18,36.21,44.7,47.96,46.28,49.24,46.78,41.67,40.29,48.98,50.45,50.41,58.29,68.36,76.77,72.22,,,67.64,70.71,82,85.4,82.61,71.06,75.53,74.28,76.18,90.97,92.91,80.79,82.25,76.15,74.44,74.23,83.4,84.85,83.77,82.42,85.3,88.08,91.97,103.58,102.48,101.84,90.51,92.21,92.06,96.17,107.97,107.24,110.49,104.33,102.74,106.94,109.73,128.65,125.47,117.55,105.46,108.92,114.68,117.12,141.19,141.88,141.25,123.31,132.34,136.15,136.99,159.74,159.25,161.17,139.68,132.53,144.53,149.25,176.21,166.89,180.68,146.58,143.57
country/region,Bulgaria,walking,100,101.9,99.61,100.06,117.97,128.66,99.64,105.3,98.6,104.38,109.35,135.78,144.71,112.89,108.51,110.44,114.54,113.45,132.49,149.6,110.72,113.09,113.9,97.24,100.2,118.28,127.6,104.3,110.33,105.3,112.73,125.87,158.5,150.96,126.15,124.09,124.06,126.79,120.35,141.22,150.27,116.38,112.7,116.58,129,112.06,117.39,130.03,100.06,109.52,109.41,107.28,106.61,130.98,130.53,92.8,89.7,89.06,90.51,93.22,89.76,52.27,30.53,41.08,33.04,33.02,31.87,35.5,27.04,19.15,23.95,23.97,25.17,24.09,25.34,25.2,22.63,30.34,26.9,23.67,29.5,31.4,23.97,20.88,33.13,38.77,37.96,37.29,40.69,35.5,31.65,43.87,37.87,38.12,41.56,37.06,29.05,22.38,26.1,32.51,39.27,43.87,40.44,41.08,30.39,44.21,46.5,44.04,50.01,42.92,41.56,30.17,42.06,52.89,38.12,55.65,61.74,71.5,56.21,,,70.14,68.85,77.06,72.03,69.3,73.04,77.09,72.98,69.66,81.16,77.59,55.99,64.69,71.06,73.43,72.09,73.21,75.69,68.52,76.89,81.05,87.38,90.18,96.68,87.47,87.78,89.2,90.04,88.86,92.1,90.09,93.52,90.54,101.62,98.41,108.57,102.87,123.89,111.95,92.69,111.14,103.71,116.19,113.37,128.97,125.73,110.44,122.05,141.39,134.3,136.62,145.02,143.96,120.4,127.07,131.37,160.56,153.47,164.86,141.53,123.89,150.71,153.92
country/region,Bulgaria,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,17,4,4,1,-3,0,1,13,-2,3,5,-2,-3,0,14,7,3,-3,1,2,5,13,-9,-12,-5,-2,-14,-52,-68,-50,-54,-55,-54,-56,-66,-71,-65,-67,-64,-62,-60,-65,-66,-54,-59,-63,-61,-57,-69,-70,-54,-51,-50,-48,-49,-55,-58,-46,-49,-49,-41,-58,-67,-71,-71,-55,-48,-46,-48,-53,-56,-42,-43,-43,-39,-51,-53,-58,-43,-33,-54,-32,-30,-32,-27,-22,-23,-21,-21,-24,-26,-21,-16,-17,-15,-25,-19,-19,-12,-23,-21,-19,-18,-20,-17,-11,1,-16,-7,-5,-9,-13,-3,-6,-9,-9,-10,-13,-12,-5,-5,-7,-4,-1,-5,-7,0,-3,-9,0,-1,-3,-8,1,0,-1,1,2,-4,-9,1,0,-4,5,3,-3,-10,0,,
country/region,Bulgaria,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,4,2,-1,4,-1,3,0,4,7,4,5,9,8,7,-2,0,5,5,7,13,5,3,9,11,24,-1,-25,-18,-24,-25,-26,-25,-34,-40,-37,-39,-33,-32,-29,-32,-36,-28,-30,-34,-30,-25,-35,-37,-25,-19,-19,-17,-15,-19,-25,-17,-16,-10,-2,-19,-35,-51,-44,-28,-20,-18,-18,-20,-25,-16,-16,-15,-8,-18,-24,-27,-14,-2,-22,-9,-6,-11,-12,-5,-6,-5,-3,-3,-7,-9,-3,-5,-2,-5,-1,-6,-11,-11,-7,-5,-3,-4,-4,-5,1,-6,0,1,1,-6,-8,1,-4,-1,0,-1,-5,-6,1,0,1,3,0,-6,-4,0,-4,2,2,0,-8,-7,3,2,2,3,-1,-7,-6,0,2,5,3,1,-8,-6,,
country/region,Bulgaria,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,68,22,26,15,-10,-1,-7,61,4,24,29,-3,-2,-3,71,40,86,3,2,14,13,12,-6,-15,18,46,21,-19,-49,-22,-21,-25,-13,-20,-46,-46,-56,-59,-53,-48,-45,-47,-32,-36,-50,-55,-50,-44,-64,-53,-41,-36,-30,-22,-28,-38,-24,-28,-35,-40,-21,-35,-47,-26,-50,-50,-33,-24,-31,-34,-20,-13,-12,-15,-9,-9,-20,-27,-28,12,-26,2,11,23,72,29,25,27,35,18,26,68,27,26,28,-15,14,26,71,25,0,1,5,1,15,49,41,4,34,55,38,34,93,42,30,24,14,7,19,71,32,21,29,47,40,43,87,49,22,55,61,53,57,113,63,66,73,74,53,55,107,64,38,74,82,61,60,116,,
country/region,Bulgaria,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,8,8,5,3,6,3,14,5,8,11,9,10,9,16,5,-18,7,8,5,4,0,-8,-10,-6,-2,-9,-28,-47,-42,-48,-51,-50,-50,-54,-62,-62,-65,-63,-61,-59,-57,-58,-55,-59,-64,-60,-56,-64,-65,-56,-53,-51,-48,-48,-46,-51,-49,-52,-53,-43,-62,-59,-60,-73,-59,-52,-48,-48,-42,-51,-46,-46,-46,-41,-54,-46,-55,-48,-38,-63,-37,-35,-28,-28,-34,-34,-33,-30,-32,-24,-24,-30,-28,-27,-31,-27,-22,-28,-46,-30,-29,-27,-26,-21,-24,-21,-25,-19,-15,-16,-15,-12,-20,-20,-21,-20,-21,-20,-13,-17,-17,-15,-13,-14,-12,-12,-17,-19,-13,-10,-13,-11,-9,-14,-11,-10,-9,-12,-11,-8,-12,-13,-8,-7,-9,-11,-6,,
country/region,Bulgaria,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4,3,3,3,2,3,-1,4,3,3,3,3,2,3,8,-9,-60,0,-2,-9,4,5,-14,-15,-14,-9,-13,-17,-27,-35,-41,-43,-43,-43,-32,-32,-48,-51,-49,-49,-46,-33,-29,-44,-46,-47,-47,-45,-36,-35,-44,-45,-44,-43,-42,-28,-25,-42,-43,-44,-43,-73,-43,-36,-78,-44,-41,-40,-39,-21,-22,-38,-38,-38,-37,-66,-28,-24,-38,-37,-70,-36,-33,-12,-6,-30,-31,-30,-28,-28,-9,-1,-27,-27,-27,-29,-26,-6,0,-62,-26,-25,-25,-23,2,8,-22,-22,-21,-20,-20,-1,9,-21,-21,-21,-21,-21,3,10,-21,-20,-21,-20,-20,2,9,-22,-23,-20,-20,-21,-1,10,-21,-21,-21,-21,-22,-2,6,-23,-24,-22,-23,-23,-2,5,,
country/region,Bulgaria,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-3,-2,-2,-1,0,-1,0,-3,-1,-1,-2,-1,-1,0,-4,0,12,0,0,1,-1,-2,4,5,3,1,3,7,9,14,16,17,17,17,13,12,22,23,23,22,22,14,11,18,20,21,21,20,15,13,18,18,17,16,16,9,7,15,16,17,13,26,14,9,27,18,16,15,16,8,7,14,13,14,12,21,9,8,15,11,22,11,10,1,-2,8,9,8,6,6,-1,-4,6,7,7,9,6,-2,-3,11,7,8,7,6,0,-2,3,6,4,3,1,-3,-6,3,3,4,4,3,-2,-4,2,3,3,1,0,-5,-7,1,3,1,1,-1,-6,-9,0,0,-1,-1,-1,-5,-9,0,1,-1,-1,-2,-6,-9,,
