geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Malaysia,confirmed_cases,0,0,0,3,4,4,4,7,8,8,8,8,8,10,12,12,12,16,16,18,18,18,19,19,22,22,22,22,22,22,22,22,22,22,22,22,23,23,25,29,29,36,50,50,83,93,99,117,129,149,149,197,238,428,566,673,790,900,1030,1183,1306,1518,1624,1796,2031,2161,2320,2470,2626,2766,2908,3116,3333,3483,3662,3793,3963,4119,4228,4346,4530,4683,4817,4987,5072,5182,5251,5305,5389,5425,5482,5532,5603,5691,5742,5780,5820,5851,5945,6002,6071,6176,6298,6353,6383,6428,6467,6535,6589,6656,6726,6742,6779,6819,6855,6872,6894,6941,6978,7009,7059,7137,7185,7245,7417,7604,7619,7629,7732,7762,7819,7857,7877,7970,8247,8266,8303,8322,8329,8336,8338,8369,8402,8445,8453,8494,8505,8515,8529,8535,8556,8572,8587,8590,8596,8600,8606,8616,8634,8637,8639,8640,8643,8648,8658,8663,8668,8674,8677,8683,8696,8704,8718,8725,8729,8734,8737,8755,8764,8779,8800,,,
country/region,Malaysia,driving,100,98.11,103.36,111.32,137.04,130.98,109.69,103.57,107.76,123.77,139.44,170.26,172.1,170.46,161.85,124.74,114.84,111.4,136.51,134.75,113.17,100.5,97.37,101.29,110.54,142.97,133.99,110.1,97.8,96.62,99.08,109.94,145.37,131.39,105.77,94.77,94.23,97.88,106.76,143.07,133.91,105.47,93.63,94.58,96.05,105.9,140.85,136.5,110,94.63,95.67,95.61,105.95,136.3,129.71,106.38,90.7,91.25,89.5,99.06,134.25,129.68,104.7,86.46,90.92,53.59,42.91,38.97,30.57,29.76,31.21,33.71,36.93,38.08,37.34,36.99,38.89,39.79,40.13,43.42,41.79,40.82,39.58,42.85,43.92,44.78,44.28,45.31,47.51,47.19,48.76,49.93,51.2,51.14,51.26,49.56,45.61,46.77,47.85,49.66,49.73,42.23,48.74,51.66,55.06,55.2,56.13,57.12,55.64,56.85,54.36,59.41,61.3,63.1,66.81,68.8,71.48,75.11,70.83,,,74.76,77.45,83.43,81.68,81.11,82.6,86.77,90.51,95.39,94.1,85.68,68.76,73.77,75.27,75.71,74.24,84.28,85.08,82.97,84.61,86.39,86.59,91.98,98.49,98.25,97.9,95.64,99.48,105.78,110.02,124.24,124.19,116.62,109.62,111.87,113.23,119.75,136.14,135.9,123.09,114.34,112.14,111.94,123.52,144.5,143.55,125.2,115.56,115.36,116.38,127.41,157.28,155.27,130.2,116.09,116.59,120.2,129.95,212.27,161.51,135.54,115.52,126.15
country/region,Malaysia,walking,100,97.46,100.35,110.03,130.19,125.64,104.91,103.77,104.65,111.72,119.97,137.01,155.33,143.07,127.42,106.25,108.2,100.54,106.83,109.2,92.89,85.64,84.2,84.98,96.91,112.09,112.14,89.74,84,83.27,84.75,93.33,116.58,106.73,84.19,76.85,78.7,80.09,83.48,105.24,107.95,82.94,75.28,72.55,75.24,84.43,106.87,106.84,84,73.62,73.59,73.58,77.07,97.61,95.76,75.18,68.38,64.65,65.93,70.2,91.48,85.02,67,55.43,45.64,33.84,29.35,26.67,22.09,20.34,22.39,22.8,25.76,26.88,27.04,27.02,27.05,27.15,28.61,31.08,30.8,29.62,29.88,32.08,32.44,33.69,34.39,34.26,36.05,36.58,36.18,38.56,39.06,40.18,37.5,37.94,35,35.87,35.09,37.18,38.21,30.89,38.33,43.91,43.44,44.28,43.72,45.87,41.69,45.73,41.83,44.95,43.98,45.35,43.76,47.97,47.45,51.7,48.49,,,51.1,53.11,58.88,53.06,54.19,56.65,58.36,59.76,62.6,66.37,56.5,41.43,45.37,48.37,50.92,48.36,55.63,57.36,54.82,55.47,57.83,56.17,59.2,63.11,63.15,63.18,59.98,62.26,64.77,64.73,72.64,73.25,70.63,67.39,69.77,67.39,71.04,78.7,80.36,75.6,71.99,69.68,69.48,75.14,87.94,89.84,76.39,73.18,73.57,76.75,81.23,98.86,102.9,81.28,74.65,75.52,78.16,84.01,130.91,106.97,86.55,76.92,81.28
country/region,Malaysia,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-6,-5,-8,-6,-2,-4,-4,-6,-4,-4,-4,-3,0,3,0,-1,-3,-2,-3,-2,-2,-2,-3,-5,-5,-6,-5,-9,-10,-3,-5,-56,-67,-72,-77,-83,-78,-78,-76,-76,-77,-80,-81,-76,-76,-77,-77,-78,-81,-81,-75,-75,-76,-74,-77,-78,-80,-73,-74,-76,-79,-81,-84,-84,-78,-78,-79,-75,-81,-83,-83,-78,-78,-78,-76,-79,-80,-80,-70,-68,-66,-64,-65,-66,-65,-60,-60,-58,-56,-57,-59,-59,-52,-51,-48,-47,-47,-53,-66,-54,-50,-46,-46,-48,-52,-51,-45,-44,-43,-44,-43,-45,-44,-36,-37,-35,-33,-36,-38,-37,-31,-31,-31,-31,-33,-34,-33,-26,-27,-30,-29,-29,-30,-30,-27,-23,-24,-23,-23,-23,-23,-23,-22,-22,-23,-22,-23,-22,,
country/region,Malaysia,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-4,-3,-7,-4,-4,-5,-6,-6,-4,-4,-4,-3,-1,1,1,0,-2,1,-3,0,1,1,0,-2,-1,-2,1,-1,-3,25,30,-14,-24,-30,-39,-62,-49,-47,-42,-43,-43,-52,-58,-46,-45,-48,-48,-49,-55,-58,-44,-43,-44,-42,-46,-49,-55,-41,-44,-46,-42,-44,-56,-58,-45,-44,-44,-37,-44,-50,-54,-42,-42,-41,-33,-35,-41,-45,-26,-23,-18,-15,-19,-23,-26,-12,-15,-11,-11,-12,-18,-19,-7,-5,-2,0,4,-1,-47,-16,-8,-6,-8,-11,-16,-18,-9,-8,-7,-9,-8,-11,-14,3,-5,-3,-4,-8,-9,-11,-2,-3,-1,-4,-5,-6,-9,2,1,-2,-2,-3,-4,-7,-1,1,2,1,1,0,-3,-1,1,4,0,1,-2,-2,,
country/region,Malaysia,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-4,-8,-3,-2,-3,2,0,-5,-4,-4,-3,-1,6,4,-4,-7,-3,-7,-4,-2,2,-4,-7,-7,-6,-5,0,6,7,-5,-32,-45,-56,-65,-68,-57,-57,-56,-57,-62,-68,-68,-57,-57,-57,-58,-62,-69,-68,-57,-57,-57,-58,-62,-68,-67,-56,-56,-57,-54,-59,-69,-68,-56,-56,-56,-56,-63,-69,-68,-56,-56,-55,-56,-63,-67,-66,-53,-52,-50,-50,-53,-59,-58,-47,-47,-45,-45,-49,-56,-55,-42,-41,-40,-39,-44,-50,-34,-27,-34,-36,-38,-43,-50,-47,-35,-35,-34,-36,-38,-43,-38,-21,-28,-24,-21,-26,-25,-19,-15,-15,-15,-18,-19,-19,-12,-9,-13,-17,-13,-15,-10,-7,-9,-10,-11,-8,-7,-3,0,-7,-10,-8,-8,-6,0,3,,
country/region,Malaysia,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-3,-6,-9,-7,-5,-3,-1,-1,-6,-8,-7,-4,0,3,4,-4,-8,-7,-6,-5,-4,-1,-7,-10,-10,-7,-2,-1,-2,-4,3,-36,-58,-71,-75,-81,-78,-78,-77,-77,-80,-81,-83,-79,-78,-79,-79,-82,-83,-84,-79,-79,-79,-79,-82,-82,-83,-78,-78,-79,-77,-80,-82,-83,-78,-77,-77,-76,-82,-82,-83,-78,-77,-76,-73,-78,-75,-77,-66,-64,-61,-64,-62,-61,-62,-60,-56,-54,-55,-58,-57,-59,-52,-50,-48,-48,-52,-51,-55,-58,-57,-52,-52,-55,-53,-56,-48,-46,-46,-47,-50,-48,-50,-49,-42,-34,-34,-35,-30,-32,-29,-29,-29,-29,-29,-25,-26,-24,-25,-28,-27,-27,-21,-23,-25,-27,-25,-25,-24,-18,-19,-24,-24,-24,-24,-23,-17,-18,,
country/region,Malaysia,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,2,5,2,0,2,3,3,3,6,2,0,2,3,2,2,6,2,1,2,2,2,2,4,-3,-9,-11,-11,-50,-56,-59,-55,-55,-69,-68,-67,-67,-64,-56,-52,-65,-65,-65,-65,-63,-55,-51,-64,-65,-65,-64,-63,-53,-50,-62,-63,-63,-63,-61,-53,-49,-61,-61,-60,-60,-61,-51,-49,-58,-59,-58,-56,-70,-45,-44,-45,-45,-44,-59,-39,-31,-33,-49,-36,-34,-34,-29,-23,-26,-31,-31,-32,-32,-31,-30,-43,-71,-64,-39,-34,-28,-18,-19,-29,-27,-26,-26,-21,-13,-17,-60,-23,-23,-23,-20,-13,-16,-23,-22,-22,-23,-19,-12,-17,-24,-23,-20,-21,-18,-14,-15,-20,-19,-18,-18,-15,-13,-15,-19,-20,-17,-17,-14,-14,-14,,
country/region,Malaysia,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,2,1,1,1,1,0,0,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,23,30,35,32,31,38,37,37,38,39,35,31,37,36,36,39,40,36,31,37,36,37,38,40,35,31,36,36,38,39,40,36,31,36,35,36,36,40,35,31,36,34,34,35,41,33,29,29,28,27,32,28,25,21,27,23,23,22,22,21,20,20,19,20,21,21,19,15,28,27,21,21,22,19,17,18,17,17,18,18,16,14,24,14,13,13,13,10,8,11,10,11,12,12,9,7,9,10,10,11,10,8,6,9,8,9,9,9,7,5,8,8,8,9,8,7,5,,
