geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Croatia,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,6,7,7,9,10,10,11,12,12,12,14,19,19,32,38,49,57,65,81,105,128,206,254,315,382,442,495,586,657,713,790,867,963,1011,1079,1126,1182,1222,1282,1343,1407,1495,1534,1600,1650,1704,1741,1791,1814,1832,1871,1881,1908,1950,1981,2009,2016,2030,2039,2047,2062,2076,2085,2088,2096,2101,2112,2119,2125,2161,2176,2187,2196,2207,2213,2221,2222,2224,2226,2228,2232,2234,2237,2243,2243,2244,2244,2244,2244,2245,2245,2246,2246,2246,2246,2246,2247,2247,2247,2247,2247,2247,2249,2249,2249,2251,2252,2254,2255,2258,2269,2280,2299,2317,2336,2366,2388,2483,2539,2624,2691,2725,2777,2831,2912,3008,3094,3151,3220,3272,3325,3416,3532,3672,3722,3775,3827,3953,4039,4137,4253,4345,4370,,,
country/region,Croatia,driving,100,102.23,102.77,98.19,108.51,108.06,105.89,95.73,97.04,97.93,100.48,105.52,103.48,96.48,97.2,94.04,95.71,95.13,104.87,110.08,103.36,92.75,98.01,101.33,98.91,107.41,112.64,108.77,98.44,99.87,102.82,103.02,121.46,122.94,122.61,103.11,103.34,103.49,109.22,123.42,124,117.8,101.27,97.66,95.32,98.31,106.94,102.18,97.28,91.76,95.22,95.12,101.01,108.84,103.38,101.47,93.61,89.39,86.34,77.47,71.89,57.01,50.05,45.82,44.88,40.99,39.66,39.87,30.85,40.23,27.56,21.93,21.32,21.79,23.58,20.51,21.47,24.45,26.41,25.98,27.97,26.77,26.2,26.18,30.47,31.83,32.21,35.53,32.9,26.15,22.45,29.5,30.65,34.61,37.79,38.04,35.05,33.02,38.34,39.38,43.13,44.68,46.7,44.66,42.46,47.61,47.24,46.5,48.05,44.11,45.22,49.59,52.91,52.95,53.37,57.7,60.26,59.77,56.52,,,70.14,68,77.21,77.87,78.6,73.42,74.89,79.79,92.13,99.54,96.19,91.73,81.96,87.74,92.29,94.87,109.43,107.39,113.47,109.79,108.33,116.28,118.32,130.86,136.39,142.97,129.75,137.22,154.05,163.38,170.43,180.94,197.48,166.99,161.53,169.15,180.97,222.28,228.56,230.56,212.45,193.01,206.18,215.75,241.38,255.04,284.53,229.43,229.75,237,248.86,297.11,315.46,317.75,295.99,322.55,286.87,307.47,359.73,385.2,382.73,337.68,340.39
country/region,Croatia,walking,100,103.28,105.83,104.89,117.78,101.14,88.79,96.69,101.8,105.26,104.07,109.04,108,75.8,97.98,95.63,100.15,99.48,119.06,112.15,91.06,104.57,92.12,92.79,103.16,115.26,115.14,88.79,101.8,106.96,107.73,106.49,127.78,140.59,116,109.78,105.26,115.23,119.68,140.79,143.65,115.43,115.11,118.62,95.78,110.22,114.86,113.85,75.8,109.06,105.85,109.6,119.11,127.88,122.35,90.17,102.57,97.48,105.73,87.88,75.7,60.49,50.81,47.23,49.83,43.23,40.69,41.04,24.67,20.4,20.86,18.05,17.06,19.31,22.15,21.21,20.79,24.35,26.22,27.31,31.43,31.65,33.63,33.36,32.17,35.68,36.74,38.59,40.64,33.41,29.04,37.58,28.99,38.64,45.04,47.93,49.7,42.44,37.33,41.75,45.58,48.69,46.1,49.7,42.84,48.84,50.35,40.05,49.65,40.25,39.65,50.07,53.48,51.21,54.96,63.8,66.2,58.54,47.75,,,65.38,66.57,63.93,58.3,61.16,75.01,65.98,65.21,81.75,92.47,78.27,65.31,75.65,78.32,88.94,85.9,92.3,88.02,78.77,99.09,101.75,104.32,100.42,110.15,123.11,120.27,124.62,125.98,123.14,144.96,172.54,158.15,128.35,148.77,160.3,157.9,173.93,194.47,219.26,209.56,201.16,204.57,218.05,232.49,239.75,236.4,217.38,237.83,240.64,252.22,252.64,309.58,346.2,315.09,338.05,432.37,358.94,362.49,400.02,394.77,439.33,440.52,435.33
country/region,Croatia,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,5,1,4,4,3,8,10,4,1,-8,0,-3,-1,-8,2,-1,3,3,-2,7,13,1,2,3,1,-11,-18,-24,-19,-29,-30,-57,-65,-73,-79,-73,-80,-80,-79,-78,-79,-82,-74,-74,-72,-71,-71,-73,-76,-66,-65,-64,-60,-64,-70,-86,-84,-71,-63,-62,-63,-65,-70,-62,-63,-60,-59,-61,-62,-68,-49,-51,-54,-43,-85,-52,-72,-40,-47,-44,-42,-43,-44,-68,-15,-24,-18,-19,-20,-18,-41,-7,-14,-13,-6,-11,-11,-33,-6,-9,-7,-8,-3,-45,-13,3,-3,-4,-5,-9,-2,-3,0,1,13,-34,7,2,0,3,6,7,8,4,4,8,-19,11,11,9,4,1,4,6,9,9,8,5,7,18,16,19,16,15,10,2,20,,
country/region,Croatia,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,-1,2,2,4,4,5,7,10,1,0,0,2,-5,2,-2,2,2,3,6,11,2,5,11,21,27,9,3,18,-1,7,-14,-20,-28,-49,-39,-50,-49,-51,-47,-51,-57,-46,-45,-41,-43,-38,-41,-44,-35,-33,-28,-16,-15,-30,-90,-77,-41,-30,-32,-27,-32,-36,-33,-32,-29,-31,-28,-26,-35,-21,-21,-17,5,-88,-5,-80,-7,-15,-11,-12,-6,0,-80,1,-10,-6,-8,-2,5,-77,2,-5,-4,0,1,5,-76,4,-5,-1,-2,25,-79,-16,9,0,0,-1,2,2,-13,2,2,33,-76,24,4,-7,9,8,10,7,11,10,10,-29,16,16,10,11,4,3,9,8,12,10,12,9,16,14,19,15,11,15,9,20,,
country/region,Croatia,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,18,7,12,11,15,36,18,19,16,-9,5,1,2,-39,4,2,5,18,-9,11,9,15,19,27,25,-5,1,3,13,17,14,14,4,-28,-57,-52,-60,-59,-60,-52,-42,-45,-41,-42,-34,-22,-25,-31,-30,-10,-5,-8,-8,-17,-21,-30,-2,-47,-6,3,0,3,0,-15,-19,7,11,8,12,9,22,10,-12,17,-6,-5,16,30,5,14,32,28,39,22,10,-8,22,16,12,30,36,35,4,2,45,43,64,41,25,20,35,30,38,57,35,48,48,42,23,8,74,65,43,51,64,125,106,132,76,58,80,86,98,105,127,114,173,153,169,177,172,189,150,170,186,184,176,160,188,179,240,237,239,240,230,208,198,,
country/region,Croatia,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,0,2,3,5,4,14,5,3,-8,-1,-1,-6,-6,5,1,1,3,1,-2,9,3,3,3,1,-11,-22,-25,-35,-41,-45,-51,-57,-61,-56,-77,-82,-82,-82,-79,-74,-74,-79,-77,-76,-74,-73,-68,-66,-71,-70,-70,-68,-70,-65,-73,-80,-76,-68,-67,-67,-57,-59,-69,-68,-66,-65,-65,-57,-54,-59,-59,-64,-56,-78,-53,-51,-52,-57,-53,-52,-51,-43,-45,-43,-50,-42,-42,-43,-32,-36,-35,-40,-40,-32,-33,-25,-30,-34,-34,-31,-31,-26,-39,-20,-24,-26,-29,-27,-30,-14,-12,-23,-24,-15,-48,-23,-12,-3,-23,-17,-17,-15,-12,-4,-5,-40,-16,-15,-17,-19,-5,0,-20,-19,-17,-18,-16,2,14,-13,-11,-14,-14,-11,0,16,,
country/region,Croatia,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,2,2,1,1,-1,0,0,1,-2,2,2,2,3,1,3,2,2,3,2,1,-2,-4,-8,-24,-29,-33,-40,-45,-41,-44,-58,-63,-64,-64,-63,-52,-50,-61,-61,-60,-60,-59,-47,-46,-57,-57,-57,-57,-61,-52,-51,-86,-58,-55,-55,-54,-39,-37,-53,-53,-52,-51,-50,-36,-34,-46,-46,-47,-46,-83,-36,-35,-40,-40,-39,-38,-37,-18,-24,-31,-33,-30,-30,-30,-10,-13,-27,-28,-29,-28,-26,-4,-9,-25,-23,-23,-23,-23,-29,6,-20,-19,-20,-20,-21,5,12,-20,-20,-20,-71,-33,3,15,-20,-19,-19,-19,-20,3,12,-68,-23,-21,-22,-22,4,18,-22,-20,-20,-21,-21,6,20,-23,-23,-22,-23,-23,3,17,,
country/region,Croatia,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-1,1,0,0,0,-2,-2,-1,0,2,1,1,0,2,0,1,0,0,1,-1,-2,-1,0,-1,0,3,4,4,9,11,12,15,18,13,11,22,27,27,28,29,18,15,25,25,24,24,25,16,13,21,21,21,21,25,16,14,29,24,20,20,21,11,10,19,19,18,18,19,9,7,15,14,17,13,26,9,7,12,14,13,12,12,4,4,9,12,9,8,8,1,1,6,9,9,6,6,-2,1,6,7,6,6,4,3,-1,4,4,4,5,6,-3,-3,4,4,0,14,4,-5,-5,3,3,2,1,1,-4,-3,10,1,1,2,1,-4,-5,2,1,0,1,2,-3,-6,1,2,1,1,0,-2,-5,,
