geo_type,region,metric,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020
country/region,Israel,confirmed_cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,7,10,10,12,15,20,37,43,61,61,75,79,100,126,155,213,218,250,304,427,529,712,883,1071,1238,2369,2693,3035,3619,4247,4695,5358,6092,6857,7428,7851,8430,8904,9248,9404,9968,10408,10743,11145,11586,12046,12501,12758,12982,13265,13491,13713,13942,14498,14803,15058,15298,15443,15555,15728,15834,15946,16101,16185,16208,16246,16289,16310,16381,16436,16454,16477,16506,16529,16548,16579,16589,16608,16617,16643,16659,16667,16683,16690,16712,16717,16734,16757,16793,16872,16987,17012,17071,17169,17285,17377,17495,17562,17752,17863,18032,18180,18355,18569,18795,18972,19055,19237,19495,19783,20036,20339,20633,20778,21082,21512,22044,22400,22800,23421,23755,24441,25244,26257,27047,28055,29170,29958,30749,32222,33557,34825,36266,37464,38670,40632,42360,44188,46059,47459,49365,50289,52003,,,
country/region,Israel,driving,100,102.65,102.91,112.6,85.85,90.93,96.24,95.49,100.28,99.96,106.01,80.56,91.75,100.63,98.91,99.18,99.96,106.8,82.63,91.83,105.09,99.37,99,98.11,109.61,81.78,87.9,98.26,103.06,103.71,110.16,124.07,102.57,112.53,111.74,112.46,113.76,106.5,125.17,103.55,100.16,112.64,110.16,113.75,110.88,124.42,100.19,96.91,113.45,119.92,104.73,105.8,110.9,83.08,91.15,102.68,104.92,99.57,91.09,73.96,49.51,53.12,62.36,62.01,43.3,38.28,36.98,25.79,29.13,40.04,39.23,41.29,41.27,35.53,26.03,26.94,36.18,34.92,33.99,34.55,36.53,26.88,27.74,42.06,45.65,43.95,20.78,22.25,25.6,29.77,43.85,42.17,28.91,27.46,44.25,35.64,39.44,52.23,49.3,52.6,55.38,57.09,36.2,42.11,60.76,53.28,41.87,36.26,61.72,47.36,52.59,69.01,67.59,62.61,73.41,76.95,58.16,63.4,77.41,,,82.82,90.21,68.6,73.33,83.92,81.9,84.26,87.23,100.75,82.21,84.82,90.31,104.5,107.74,107.52,84.48,81.23,95.54,99.22,99.92,98.46,99.59,115.31,95.04,98.58,102.6,102.12,104.55,109.13,125.8,97.42,100.29,106.42,108.76,105.81,103.49,121.6,95.59,98.8,112.16,108.08,111.5,108.19,120.83,96.44,98.54,111.69,105.05,110.5,112.38,121.07,95.42,97.25,109.91,104.3,105.54,103.46,108.92,166.21,97.34,109.36,106.72,107.71
country/region,Israel,walking,100,101.98,104.91,121.5,86.39,82.07,80.85,84.88,81.95,99.01,108.37,80.64,85.31,97.66,96.74,98.84,98.81,113.02,88.92,78.1,98.42,96.66,97.39,97.2,117.82,83.59,70.27,90.08,96.19,100.42,113.38,135.79,117.4,106.47,108.05,114.34,116.67,98.66,133.22,114.74,95.16,110.63,109.24,111.03,114.56,143.74,121.7,89.6,125.46,156.89,112.06,111.92,126.62,96.73,95.02,117.09,136.92,120.62,99.26,72.54,45.74,48.75,59.38,59.39,31.9,30.67,28.44,18.87,23.3,31.77,33.54,38.82,44.87,30.37,24.13,23.68,27.74,27.93,26.4,25.02,27.48,21.9,22.87,28.63,31.95,33.68,17.78,19.78,19.79,23.75,32.28,35.2,24.74,23.93,37.62,32.06,37.64,45.84,40.92,41.39,42.49,48.41,31.87,37.95,52.92,45.27,39.05,35.01,56.47,43.47,48.44,61.45,60.85,51.98,65.32,70.82,50.39,53.6,70.83,,,68.28,75.25,52.61,51.97,62.79,62.91,60.99,64.97,77.06,63.78,62.76,71.56,80.8,82.91,92.17,62.25,61.39,70.59,79.7,86.38,82.93,84.92,103.96,80.27,81.61,84.18,85.87,86.65,91.02,111.87,87.5,76.49,86.25,89.21,90.89,87.99,109.12,84.58,77.92,92.1,94.59,95.77,94.91,109.48,81.82,79.35,94.36,90.61,92.94,96.36,106.56,77.17,75.74,88.88,85.77,83.92,81.95,90.82,77.12,70.56,83.18,84.08,83.82
country/region,Israel,retail_and_recreation_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,3,2,-3,3,5,-2,1,0,2,4,4,7,0,8,30,0,4,1,-5,3,7,1,-1,-3,-21,-28,-34,-34,-40,-54,-58,-62,-69,-80,-61,-61,-62,-63,-75,-75,-87,-67,-73,-80,-80,-79,-79,-88,-75,-73,-71,-88,-96,-85,-89,-78,-78,-83,-94,-75,-75,-85,-68,-70,-69,-67,-67,-68,-82,-57,-61,-67,-92,-57,-55,-68,-49,-51,-55,-50,-45,-43,-58,-35,-39,-38,-37,-37,-36,-54,-32,-34,-35,-31,-32,-28,-41,-26,-23,-24,-16,-38,-65,-35,-20,-21,-23,-21,-22,-17,-31,-19,-19,-19,-16,-16,-13,-28,-14,-15,-16,-15,-15,-12,-25,-14,-15,-16,-15,-16,-16,-31,-15,-15,-13,-14,-16,-18,-33,-17,-20,-22,-21,-26,-23,-37,-20,,
country/region,Israel,grocery_and_pharmacy_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,0,-5,2,3,-2,1,-1,-2,1,3,5,2,9,19,4,9,13,7,29,18,17,11,9,11,5,58,29,14,-5,0,-12,-27,-39,-18,-13,-11,-13,-33,-37,-45,-13,-23,-16,-15,-12,-22,-30,6,22,25,-38,-88,-30,-37,-11,-5,-29,-86,-19,-28,-42,-15,-20,-16,-18,-18,-26,-38,-6,-4,-9,-86,-8,-15,-25,-5,-4,-12,-7,-5,-8,-19,2,7,1,1,2,-2,-15,1,2,0,2,4,4,-4,7,16,21,28,1,-69,-8,8,4,2,3,2,2,-12,2,3,3,7,7,3,-10,4,5,4,5,5,2,-10,3,4,4,4,3,0,-14,3,5,3,4,4,-1,-13,2,3,2,3,2,0,-13,3,,
country/region,Israel,parks_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12,9,8,-10,9,44,-13,9,2,-5,23,24,81,11,13,105,10,27,23,-7,33,32,26,47,44,-17,-36,-31,14,26,-43,-50,-54,-60,-58,-32,-32,-44,-45,-66,-66,-80,-56,-62,-61,-62,-57,-55,-72,-52,-55,-54,-73,-77,-68,-74,-48,-52,-63,-70,-53,-49,-61,-35,-44,-42,-36,-36,-40,-61,-24,-36,-46,-59,-25,-6,-24,-8,-10,-35,-10,5,42,-3,11,2,16,15,15,51,1,2,-4,-6,-29,-19,43,10,-41,-24,-19,-24,-14,53,18,-32,-32,-31,-27,-19,63,44,-14,-17,-14,-8,6,78,44,-5,-7,-5,0,7,62,28,-3,-6,-2,0,7,60,26,-4,-7,-1,6,11,61,21,1,-2,0,6,0,59,22,0,,
country/region,Israel,transit_stations_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,1,1,-2,0,6,-3,0,-2,-2,2,3,11,0,3,-5,1,4,0,-5,3,1,-6,-8,-8,-14,-25,-18,-29,-31,-44,-50,-54,-59,-53,-55,-52,-53,-55,-64,-63,-65,-61,-61,-60,-61,-59,-55,-58,-57,-52,-49,-73,-84,-64,-59,-61,-58,-67,-80,-59,-54,-52,-53,-52,-51,-49,-49,-48,-50,-45,-46,-53,-74,-44,-37,-34,-39,-38,-42,-36,-32,-26,-25,-27,-25,-26,-25,-25,-20,-26,-26,-25,-24,-16,-14,-3,-4,-9,-9,-9,-4,-27,-39,-4,-9,-9,-10,-7,-8,-4,-9,-14,-13,-12,-10,-11,-3,-10,-12,-12,-12,-11,-11,-4,-9,-13,-12,-12,-11,-12,-6,-13,-13,-12,-12,-11,-13,-11,-15,-16,-17,-17,-16,-21,-14,-18,-19,,
country/region,Israel,workplaces_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,4,0,1,-1,-1,1,1,4,1,0,-68,3,2,1,3,6,0,-15,-35,-20,-3,-25,-7,-33,-37,-41,-50,-52,-55,-41,-55,-55,-56,-57,-59,-59,-46,-59,-60,-60,-61,-60,-57,-42,-60,-60,-62,-84,-92,-63,-45,-68,-68,-78,-90,-60,-52,-35,-54,-53,-52,-51,-50,-47,-31,-48,-48,-62,-88,-46,-40,-23,-40,-39,-38,-36,-35,-34,-15,-31,-30,-36,-29,-29,-29,-13,-26,-23,-20,-19,-19,-10,-7,-20,-19,-18,-15,-60,-62,-1,-15,-14,-14,-14,-15,-7,0,-17,-16,-16,-16,-16,-9,2,-17,-15,-15,-16,-17,-9,2,-20,-20,-20,-19,-20,-14,0,-20,-19,-19,-23,-25,-24,-2,-26,-27,-27,-27,-29,-26,-8,-30,,
country/region,Israel,residential_percent_change_from_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,0,0,0,1,0,-1,1,0,1,1,-1,-1,-2,0,-1,13,0,-1,0,2,0,1,5,8,5,6,8,6,15,17,22,26,29,19,16,27,28,28,29,33,20,17,30,31,31,31,32,19,16,30,29,29,39,41,21,16,32,32,35,38,31,18,14,26,27,26,26,27,16,14,23,25,29,41,24,13,10,20,20,21,19,18,9,6,15,15,16,15,14,7,6,14,14,13,12,12,4,3,10,10,9,7,18,10,-1,8,8,8,8,8,2,1,8,8,8,7,7,2,0,7,7,7,7,6,2,0,7,8,8,8,7,2,1,8,8,8,8,8,4,2,9,11,11,11,12,5,3,11,,
